analysis_sample,weighting,method,matrix_name,d_det,d_hamming,n_prototypes_used,n_bootstraps,n_unique_patterns,final_covered_pct,first_prototype_covered_pct,last_prototype_increment_pct,max_possible_hamming,effective_hamming_radius,min_common_determinants,min_common_pct,radius_can_cover_any_pattern
EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,14,2,12,100,2272,29.77499999999913,7.821666666666444,0.49999999999998546,28,2,13,92.85714285714286,FALSE
EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,14,4,12,100,2272,47.79952380952244,12.861428571428217,0.300714285714277,28,4,12,85.71428571428571,FALSE
EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,14,6,12,100,2272,68.2980952380933,15.17499999999955,1.645476190476144,28,6,11,78.57142857142857,FALSE
EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,14,8,12,100,2272,85.55976190475944,17.400476190475686,0.5709523809523642,28,8,10,71.42857142857143,FALSE
EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,14,10,12,100,2272,96.65714285714023,20.42642857142795,0.21071428571427958,28,10,9,64.28571428571429,FALSE
EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,15,0,12,100,2344,7.671666666666427,1.254999999999961,0.34857142857141776,30,0,15,100,FALSE
EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,15,2,12,100,2344,25.619999999999205,5.972380952380768,0.3899999999999879,30,2,14,93.33333333333333,FALSE
EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,15,4,12,100,2344,45.36476190476051,10.715238095237778,0.4307142857142723,30,4,13,86.66666666666667,FALSE
EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,15,6,12,100,2344,67.23047619047414,14.418333333332866,0.7814285714285469,30,6,12,80,FALSE
EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,15,8,12,100,2344,82.64547619047364,16.261190476189956,1.9354761904761315,30,8,11,73.33333333333333,FALSE
EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,15,10,12,100,2344,96.72285714285428,18.942142857142247,2.0771428571427935,30,10,10,66.66666666666667,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,8,0,12,100,1213,28.289999999999644,14.51619047619031,0.726666666666657,16,0,8,100,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,8,2,12,100,1213,57.79499999999925,16.733333333333135,1.522142857142837,16,2,7,87.5,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,8,4,12,100,1213,85.67476190476083,17.879761904761686,0.6307142857142771,16,4,6,75,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,8,6,12,100,1213,97.11476190476066,19.209523809523564,0.2792857142857106,16,6,5,62.5,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,8,8,12,100,1213,99.82499999999874,22.011428571428258,0.04999999999999934,16,8,4,50,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,8,10,5,100,1213,99.99999999999868,26.08047619047582,2.03761904761902,16,10,3,37.5,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,9,0,12,100,1429,27.09071428571385,11.381190476190298,0.5533333333333242,18,0,9,100,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,9,2,12,100,1429,50.039761904761086,16.26547619047593,0.6857142857142745,18,2,8,88.88888888888889,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,9,4,12,100,1429,78.90714285714158,17.722619047618753,0.44690476190475453,18,4,7,77.77777777777777,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,9,6,12,100,1429,93.79571428571279,18.87976190476158,0.23499999999999613,18,6,6,66.66666666666667,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,9,8,12,100,1429,99.31785714285559,21.32857142857104,0.18214285714285414,18,8,5,55.55555555555556,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,9,10,9,100,1429,99.99999999999838,23.8630952380948,0.02499999999999959,18,10,4,44.44444444444444,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,10,0,12,100,1597,21.70523809523761,9.266190476190273,0.6499999999999853,20,0,10,100,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,10,2,12,100,1597,46.53928571428467,15.671428571428219,0.7769047619047443,20,2,9,90,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,10,4,12,100,1597,71.70642857142695,17.151190476190084,1.3273809523809235,20,4,8,80,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,10,6,12,100,1597,90.98357142856938,18.46547619047576,0.5102380952380837,20,6,7,70,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,10,8,12,100,1597,98.38857142856925,20.916666666666153,0.22857142857142337,20,8,6,60,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,10,10,12,100,1597,99.94999999999773,24.5599999999994,0.04999999999999887,20,10,5,50,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,11,0,12,100,1687,16.88214285714246,5.401190476190348,0.6864285714285553,22,0,11,100,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,11,2,12,100,1687,43.14666666666566,14.655714285713945,0.6799999999999838,22,2,10,90.9090909090909,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,11,4,12,100,1687,67.43761904761749,16.836904761904364,2.683095238095173,22,4,9,81.81818181818181,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,11,6,12,100,1687,85.61142857142659,17.958333333332902,1.7857142857142447,22,6,8,72.72727272727273,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,11,8,12,100,1687,96.08047619047393,19.62142857142808,0.564285714285701,22,8,7,63.63636363636363,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,11,10,12,100,1687,99.72499999999766,23.22761904761845,0.04999999999999883,22,10,6,54.54545454545455,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,12,0,12,100,1856,14.185952380952038,2.816428571428501,0.6588095238095079,24,0,12,100,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,12,2,12,100,1856,38.64238095238001,12.901666666666355,0.3999999999999903,24,2,11,91.66666666666667,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,12,4,12,100,1856,61.532619047617594,16.629761904761487,0.7161904761904588,24,4,10,83.33333333333333,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,12,6,12,100,1856,83.42714285714082,17.644047619047168,3.8769047619046644,24,6,9,75,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,12,8,12,100,1856,94.05333333333108,19.064523809523305,1.0880952380952118,24,8,8,66.66666666666667,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,12,10,12,100,1856,99.20714285714045,22.635476190475575,0.12857142857142545,24,10,7,58.333333333333336,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,13,0,12,100,1934,13.450952380952057,3.285238095238013,0.5966666666666521,26,0,13,100,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,13,2,12,100,1934,38.241428571427655,12.00214285714257,0.49761904761903547,26,2,12,92.3076923076923,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,13,4,12,100,1934,56.992380952379584,15.994999999999605,0.3285714285714206,26,4,11,84.61538461538461,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,13,6,12,100,1934,74.91761904761726,17.390476190475752,1.144523809523782,26,6,10,76.92307692307692,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,13,8,12,100,1934,92.12785714285491,18.636904761904283,0.3476190476190392,26,8,9,69.23076923076923,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,13,10,12,100,1934,98.38571428571197,22.01642857142799,0.0869047619047598,26,10,8,61.53846153846154,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,14,0,12,100,2001,12.34214285714254,2.3833333333332707,0.6733333333333161,28,0,14,100,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,14,2,12,100,2001,37.3569047619038,10.253571428571167,1.2638095238094915,28,2,13,92.85714285714286,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,14,4,12,100,2001,56.17309523809378,15.89238095238054,1.9221428571428087,28,4,12,85.71428571428571,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,14,6,12,100,2001,68.76071428571255,17.133333333332885,0.1804761904761858,28,6,11,78.57142857142857,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,14,8,12,100,2001,89.74833333333096,18.302380952380467,1.391190476190441,28,8,10,71.42857142857143,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,14,10,12,100,2001,97.73095238094987,20.59880952380896,0.0685714285714268,28,10,9,64.28571428571429,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,15,0,12,100,2116,10.781904761904439,1.966666666666608,0.5733333333333164,30,0,15,100,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,15,2,12,100,2116,34.42023809523705,6.819999999999795,0.5633333333333164,30,2,14,93.33333333333333,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,15,4,12,100,2116,52.907142857141274,9.411904761904486,0.1269047619047581,30,4,13,86.66666666666667,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,15,6,12,100,2116,68.93547619047416,12.856666666666293,1.7445238095237587,30,6,12,80,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,15,8,12,100,2116,88.53642857142583,16.7273809523804,3.744523809523696,30,8,11,73.33333333333333,FALSE
EUROPE,equal_candidate,EFA,matrix_32_raw_0_1,15,10,12,100,2116,97.92142857142557,19.340476190475577,0.5011904761904611,30,10,10,66.66666666666667,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,8,0,12,100,1827,14.553809523809191,5.997380952380814,0.4233333333333237,16,0,8,100,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,8,2,12,100,1827,36.636428571427736,13.488333333333026,1.2785714285714,16,2,7,87.5,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,8,4,12,100,1827,64.6869047619033,17.339285714285317,1.698333333333296,16,4,6,75,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,8,6,12,100,1827,86.07071428571237,17.842380952380545,0.5476190476190352,16,6,5,62.5,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,8,8,12,100,1827,99.22857142856928,19.499285714285264,0.10833333333333088,16,8,4,50,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,8,10,7,100,1827,99.9999999999978,24.144523809523257,0.1369047619047588,16,10,3,37.5,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,9,0,12,100,1992,11.023333333333104,3.0392857142856506,0.460476190476181,18,0,9,100,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,9,2,12,100,1992,31.89690476190411,10.469999999999784,1.0252380952380744,18,2,8,88.88888888888889,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,9,4,12,100,1992,51.69976190476085,15.379523809523485,0.44380952380951477,18,4,7,77.77777777777777,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,9,6,12,100,1992,77.51999999999843,17.76380952380914,0.5228571428571321,18,6,6,66.66666666666667,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,9,8,12,100,1992,96.60809523809334,19.562380952380536,1.080238095238073,18,8,5,55.55555555555556,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,9,10,12,100,1992,99.99999999999801,24.532857142856624,0.024999999999999488,18,10,4,44.44444444444444,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,10,0,12,100,2165,8.672619047618836,1.7271428571428156,0.4057142857142758,20,0,10,100,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,10,2,12,100,2165,24.90095238095178,9.604047619047389,0.6392857142856988,20,2,9,90,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,10,4,12,100,2165,42.757380952379926,14.995714285713923,1.2421428571428281,20,4,8,80,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,10,6,12,100,2165,68.19142857142697,17.298095238094813,1.2026190476190186,20,6,7,70,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,10,8,12,100,2165,91.13285714285495,18.726190476190013,0.6292857142856989,20,8,6,60,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,10,10,12,100,2165,99.19285714285476,22.06761904761851,0.10666666666666408,20,10,5,50,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,11,0,12,100,2322,5.910714285714119,1.0571428571428276,0.34380952380951413,22,0,11,100,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,11,2,12,100,2322,20.57833333333275,6.369047619047441,0.18047619047618538,22,2,10,90.9090909090909,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,11,4,12,100,2322,39.64880952380842,13.300238095237727,1.1078571428571118,22,4,9,81.81818181818181,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,11,6,12,100,2322,63.61452380952208,16.413095238094797,2.4954761904761185,22,6,8,72.72727272727273,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,11,8,12,100,2322,85.58214285714041,18.330714285713785,1.404285714285675,22,8,7,63.63636363636363,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,11,10,12,100,2322,98.19095238094961,21.95214285714225,0.09999999999999717,22,10,6,54.54545454545455,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,12,0,12,100,2433,4.774523809523669,0.7785714285714055,0.210238095238089,24,0,12,100,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,12,2,12,100,2433,16.955476190475686,4.441666666666535,0.36999999999998906,24,2,11,91.66666666666667,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,12,4,12,100,2433,31.24928571428481,10.196190476190186,1.2745238095237725,24,4,10,83.33333333333333,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,12,6,12,100,2433,53.88309523809371,15.16214285714243,0.44547619047617726,24,6,9,75,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,12,8,12,100,2433,79.7011904761881,17.676190476189973,3.879999999999882,24,8,8,66.66666666666667,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,12,10,12,100,2433,95.91261904761622,21.259761904761298,0.9073809523809254,24,10,7,58.333333333333336,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,13,0,12,100,2520,2.9745238095237125,0.3919047619047491,0.1883333333333272,26,0,13,100,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,13,2,12,100,2520,12.817142857142438,2.6949999999999115,0.17690476190475615,26,2,12,92.3076923076923,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,13,4,12,100,2520,27.755714285713392,9.523333333333033,0.25380952380951555,26,4,11,84.61538461538461,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,13,6,12,100,2520,47.62023809523657,15.029999999999514,0.8328571428571157,26,6,10,76.92307692307692,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,13,8,12,100,2520,73.33857142856908,17.190952380951853,0.8573809523809245,26,8,9,69.23076923076923,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,13,10,12,100,2520,93.56809523809227,19.178571428570834,0.7442857142856901,26,10,8,61.53846153846154,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,14,0,12,100,2602,2.1064285714284976,0.24999999999999128,0.1519047619047566,28,0,14,100,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,14,2,12,100,2602,8.63190476190446,1.8840476190475528,0.8740476190475888,28,2,13,92.85714285714286,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,14,4,12,100,2602,22.959523809523013,8.91023809523779,0.6659523809523576,28,4,12,85.71428571428571,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,14,6,12,100,2602,44.76071428571275,13.701904761904299,1.880952380952316,28,6,11,78.57142857142857,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,14,8,12,100,2602,67.41499999999763,16.78952380952326,1.4471428571428075,28,8,10,71.42857142857143,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,14,10,12,100,2602,90.46833333333029,19.417380952380313,1.6454761904761344,28,10,9,64.28571428571429,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,15,0,12,100,2663,1.8283333333332692,0.17690476190475568,0.12999999999999542,30,0,15,100,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,15,2,12,100,2663,6.159285714285497,0.2590476190476099,0.7819047619047345,30,2,14,93.33333333333333,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,15,4,12,100,2663,16.78785714285655,1.941666666666599,0.9711904761904421,30,4,13,86.66666666666667,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,15,6,12,100,2663,35.729761904760664,7.895476190475923,1.2233333333332912,30,6,12,80,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,15,8,12,100,2663,58.889523809521755,14.345476190475692,0.9047619047618728,30,8,11,73.33333333333333,FALSE
EUROPE,equal_candidate,EFA,matrix_32_z_abs,15,10,12,100,2663,85.14380952380651,18.087857142856524,2.263571428571349,30,10,10,66.66666666666667,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,8,0,12,100,1420,24.038809523809057,6.072857142857026,0.7069047619047483,16,0,8,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,8,2,12,100,1420,59.438571428570285,22.289047619047192,1.1116666666666453,16,2,7,87.5,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,8,4,12,100,1420,82.5226190476173,32.239999999999306,0.3047619047618989,16,4,6,75,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,8,6,12,100,1420,95.50976190475964,39.08761904761814,0.29119047619047056,16,6,5,62.5,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,8,8,12,100,1420,99.84642857142609,50.00238095237968,0.18571428571428217,16,8,4,50,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,8,10,7,100,1420,99.99999999999842,60.95833333333259,0.04999999999999904,16,10,3,37.5,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,9,0,12,100,1560,20.327857142856715,6.161190476190345,0.7199999999999852,18,0,9,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,9,2,12,100,1560,54.40404761904649,20.901428571428138,1.1021428571428347,18,2,8,88.88888888888889,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,9,4,12,100,1560,79.36476190476023,28.37571428571365,0.4392857142857052,18,4,7,77.77777777777777,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,9,6,12,100,1560,92.67642857142614,34.90428571428484,0.2626190476190422,18,6,6,66.66666666666667,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,9,8,12,100,1560,99.19523809523533,43.277142857141655,0.22261904761904303,18,8,5,55.55555555555556,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,9,10,7,100,1560,99.99999999999707,54.30190476190312,0.12857142857142592,18,10,4,44.44444444444444,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,10,0,12,100,1682,18.266428571428165,3.787142857142771,0.7488095238095075,20,0,10,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,10,2,12,100,1682,47.27904761904657,16.34023809523773,1.0892857142856907,20,2,9,90,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,10,4,12,100,1682,76.01499999999838,26.951190476189893,0.499047619047608,20,4,8,80,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,10,6,12,100,1682,91.31904761904525,32.50523809523722,1.316904761904733,20,6,7,70,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,10,8,12,100,1682,99.00714285713997,41.443333333332106,0.10190476190475965,20,8,6,60,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,10,10,12,100,1682,99.99999999999699,52.84142857142688,0.02499999999999945,20,10,5,50,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,11,0,12,100,1763,16.465952380951986,4.24833333333323,0.5590476190476059,22,0,11,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,11,2,12,100,1763,45.509047619046534,12.253571428571139,0.9847619047618817,22,2,10,90.9090909090909,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,11,4,12,100,1763,73.91976190476016,19.844047619047142,1.617380952380915,22,4,9,81.81818181818181,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,11,6,12,100,1763,87.1438095238072,28.81357142857074,0.534761904761892,22,6,8,72.72727272727273,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,11,8,12,100,1763,96.35190476190178,39.67595238095106,0.3638095238095152,22,8,7,63.63636363636363,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,11,10,12,100,1763,99.84999999999674,51.00904761904584,0.18214285714285283,22,10,6,54.54545454545455,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,12,0,12,100,1852,15.032619047618716,2.943333333333267,0.5292857142857026,24,0,12,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,12,2,12,100,1852,42.55714285714193,11.648571428571175,0.47023809523808485,24,2,11,91.66666666666667,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,12,4,12,100,1852,72.6971428571413,21.121666666666226,1.0161904761904537,24,4,10,83.33333333333333,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,12,6,12,100,1852,85.96547619047415,32.69761904761815,0.5445238095237975,24,6,9,75,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,12,8,12,100,1852,94.43476190475926,42.975714285712925,0.07857142857142684,24,8,8,66.66666666666667,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,12,10,12,100,1852,99.92499999999718,54.66333333333153,0.02857142857142794,24,10,7,58.333333333333336,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,13,0,12,100,1926,14.100238095237767,3.2590476190475415,0.5488095238095112,26,0,13,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,13,2,12,100,1926,40.70452380952287,13.188333333333027,2.0045238095237625,26,2,12,92.3076923076923,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,13,4,12,100,1926,68.17261904761746,19.933809523809057,1.2557142857142567,26,4,11,84.61538461538461,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,13,6,12,100,1926,85.43738095237896,24.96452380952323,1.3790476190475878,26,6,10,76.92307692307692,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,13,8,12,100,1926,94.36071428571152,31.863333333332484,0.30238095238094537,26,8,9,69.23076923076923,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,13,10,12,100,1926,99.43571428571103,42.20523809523669,0.10357142857142616,26,10,8,61.53846153846154,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,14,0,12,100,1985,12.799761904761587,4.554285714285599,0.5342857142857009,28,0,14,100,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,14,2,12,100,1985,38.3626190476181,13.377380952380626,0.9066666666666442,28,2,13,92.85714285714286,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,14,4,12,100,1985,67.14499999999838,20.197619047618545,0.8107142857142657,28,4,12,85.71428571428571,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,14,6,12,100,1985,82.79785714285518,25.751666666666026,0.7176190476190297,28,6,11,78.57142857142857,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,14,8,12,100,1985,94.89357142856858,32.51166666666568,0.4157142857142754,28,8,10,71.42857142857143,FALSE
EUROPE,equal_candidate,KMEANS,matrix_32_ext_0_1,14,10,12,100,1985,99.25952380952035,42.95857142856988,0.25428571428570795,28,10,9,64.28571428571429,FALSE
