analysis_sample,weighting,method,matrix_name,d_hamming,prototype,center_pattern_key,center_signature_size,center_active_determinants,center_weight,center_weight_pct,n_unique_patterns_in_ball,incremental_covered_weight,incremental_covered_pct,cumulative_covered_weight,cumulative_covered_pct,weighted_mean_hamming,max_hamming_in_ball,total_weight,n_unique_patterns
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,10,7,11100010111110101010000100010010,15,det_01_profits; det_02_credit_score; det_03_risk_profile; det_07_legal; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_24_socialising; det_28_recognition; det_31_approval,0.03125,0.006249999999999887,18,0.3151785714285714,0.06303571428571314,498.8958333333394,99.77916666666607,4.831444759206799,10,500.00000000000904,9304
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,10,8,11001000000000001000000011011010,9,det_01_profits; det_02_credit_score; det_05_frugality; det_17_adherence; det_25_agreement; det_26_novelty; det_28_recognition; det_29_trends; det_31_approval,0.020833333333333332,0.004166666666666591,27,0.44345238095238093,0.08869047619047458,499.3392857142918,99.86785714285656,8.100671140939598,10,500.00000000000904,9304
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,10,9,00000001101010110011011110011010,15,det_08_trust; det_09_safety; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_19_wellbeing; det_20_coziness; det_22_peer_pressure; det_23_support; det_24_socialising; det_25_agreement; det_28_recognition; det_29_trends; det_31_approval,0.017857142857142856,0.0035714285714285067,19,0.29910714285714285,0.059821428571427485,499.638392857149,99.92767857142798,6.477611940298508,10,500.00000000000904,9304
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,10,10,00100101011001111111000010100001,15,det_03_risk_profile; det_06_climate_protection; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_25_agreement; det_27_fun; det_32_own_significance,0.017857142857142856,0.0035714285714285067,4,0.06473214285714285,0.012946428571428335,499.70312500000614,99.94062499999941,6.517241379310345,10,500.00000000000904,9304
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,10,11,00000000000000101001011000101011,9,det_15_self_satisfaction; det_17_adherence; det_20_coziness; det_22_peer_pressure; det_23_support; det_27_fun; det_29_trends; det_31_approval; det_32_own_significance,0.015625,0.0031249999999999434,6,0.09375,0.018749999999999663,499.79687500000614,99.95937499999941,7.333333333333333,10,500.00000000000904,9304
EUROPE,equal_candidate,KMEANS,matrix_32_raw_0_1,10,12,01100110100000001000111110011010,14,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_07_legal; det_09_safety; det_17_adherence; det_21_rights_and_duties; det_22_peer_pressure; det_23_support; det_24_socialising; det_25_agreement; det_28_recognition; det_29_trends; det_31_approval,0.015625,0.0031249999999999434,2,0.03125,0.006249999999999887,499.82812500000614,99.96562499999942,0.5,1,500.00000000000904,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,0,1,00000011111010111011100000000000,12,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,13.25,0.44166666666666665,1,13.25,0.44166666666666665,13.25,0.44166666666666665,0,0,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,0,2,00000000011000000000001100011110,8,det_10_cost_efficiency; det_11_knowledge; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,13,0.43333333333333335,1,13,0.43333333333333335,26.25,0.875,0,0,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,0,3,00000000011000000000010100111110,9,det_10_cost_efficiency; det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,13,0.43333333333333335,1,13,0.43333333333333335,39.25,1.3083333333333333,0,0,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,0,4,00000001111011111010000000000000,10,det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing,11.875,0.3958333333333333,1,11.875,0.3958333333333333,51.125,1.7041666666666666,0,0,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,0,5,10000100011010100011011100011110,15,det_01_profits; det_06_climate_protection; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing; det_20_coziness; det_22_peer_pressure; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,11.125,0.37083333333333335,1,11.125,0.37083333333333335,62.25,2.075,0,0,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,0,6,00000000011010000000001100011110,9,det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,10.625,0.3541666666666667,1,10.625,0.3541666666666667,72.875,2.4291666666666667,0,0,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,0,7,00000011111011111011100000000000,13,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,10.5,0.35,1,10.5,0.35,83.375,2.779166666666667,0,0,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,0,8,00000000011010100000011100011110,11,det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_22_peer_pressure; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,10.25,0.3416666666666667,1,10.25,0.3416666666666667,93.625,3.120833333333333,0,0,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,0,9,00000000011010100000001100011110,10,det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,10.125,0.3375,1,10.125,0.3375,103.75,3.4583333333333335,0,0,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,0,10,00000011011010001000000100011110,11,det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_17_adherence; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,9.25,0.30833333333333335,1,9.25,0.30833333333333335,113,3.7666666666666666,0,0,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,0,11,00000011111010101010000100011110,14,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,9.25,0.30833333333333335,1,9.25,0.30833333333333335,122.25,4.075,0,0,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,0,12,00000001111011111011000000000000,11,det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness,9,0.3,1,9,0.3,131.25,4.375,0,0,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,1,1,00000011111010111011100000000000,12,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,13.25,0.44166666666666665,21,67.75,2.2583333333333333,67.75,2.2583333333333333,0.8044280442804428,1,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,1,2,00000000011000000000001100011110,8,det_10_cost_efficiency; det_11_knowledge; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,13,0.43333333333333335,8,37.375,1.2458333333333333,105.125,3.504166666666667,0.6521739130434783,1,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,1,3,00000000011000000000010100111110,9,det_10_cost_efficiency; det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,13,0.43333333333333335,16,55.25,1.8416666666666666,160.375,5.345833333333333,0.7647058823529411,1,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,1,4,00000001111011111010000000000000,10,det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing,11.875,0.3958333333333333,22,56,1.8666666666666667,216.375,7.2125,0.7879464285714286,1,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,1,5,10000100011010100011011100011110,15,det_01_profits; det_06_climate_protection; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing; det_20_coziness; det_22_peer_pressure; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,11.125,0.37083333333333335,7,30.75,1.025,247.125,8.2375,0.6382113821138211,1,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,1,6,00000000011010100000011100011110,11,det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_22_peer_pressure; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,10.25,0.3416666666666667,15,51.75,1.725,298.875,9.9625,0.8019323671497585,1,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,1,7,00000011011010001000000100011110,11,det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_17_adherence; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,9.25,0.30833333333333335,16,41.25,1.375,340.125,11.3375,0.7757575757575758,1,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,1,8,00000011111010101010000100011110,14,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,9.25,0.30833333333333335,18,45.75,1.525,385.875,12.8625,0.7978142076502732,1,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,1,9,00100011111011111111100000000000,15,det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,8.625,0.2875,9,27,0.9,412.875,13.7625,0.6805555555555556,1,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,1,10,00000011011010001000000100010010,9,det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_17_adherence; det_24_socialising; det_28_recognition; det_31_approval,8.25,0.275,14,33.25,1.1083333333333334,446.125,14.870833333333334,0.7518796992481203,1,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,1,11,00100011111010111010000100010010,14,det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_24_socialising; det_28_recognition; det_31_approval,7.75,0.25833333333333336,16,39.375,1.3125,485.5,16.183333333333334,0.8031746031746032,1,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,1,12,00000011111010101010000000010010,11,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_28_recognition; det_31_approval,7.125,0.2375,18,36.875,1.2291666666666667,522.375,17.4125,0.8067796610169492,1,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,2,1,00000011111010111011100000000000,12,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,13.25,0.44166666666666665,126,183.875,6.129166666666666,183.875,6.129166666666666,1.5594833446634941,2,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,2,2,00000000011000000000001100011110,8,det_10_cost_efficiency; det_11_knowledge; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,13,0.43333333333333335,64,117.125,3.904166666666667,301,10.033333333333333,1.5699039487726787,2,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,2,3,00000000011000000000010100111110,9,det_10_cost_efficiency; det_11_knowledge; det_22_peer_pressure; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,13,0.43333333333333335,73,77.75,2.591666666666667,378.75,12.625,1.3311897106109325,2,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,2,4,00000001111011111010000000000000,10,det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing,11.875,0.3958333333333333,148,133.25,4.441666666666666,512,17.066666666666666,1.4906191369606003,2,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,2,5,10000100011010100011011100011110,15,det_01_profits; det_06_climate_protection; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_19_wellbeing; det_20_coziness; det_22_peer_pressure; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,11.125,0.37083333333333335,54,74.875,2.495833333333333,586.875,19.5625,1.4407345575959933,2,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,2,6,00000000011010100000011100011110,11,det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_22_peer_pressure; det_23_support; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,10.25,0.3416666666666667,68,77.5,2.5833333333333335,664.375,22.145833333333332,1.4435483870967742,2,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,2,7,00000011011010001000000100011110,11,det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_17_adherence; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,9.25,0.30833333333333335,85,103.25,3.441666666666667,767.625,25.5875,1.5108958837772397,2,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,2,8,00000011111010101010000100011110,14,det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_24_socialising; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,9.25,0.30833333333333335,65,70,2.3333333333333335,837.625,27.920833333333334,1.4071428571428573,2,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,2,9,00100011111011111111100000000000,15,det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties,8.625,0.2875,65,59.875,1.9958333333333333,897.5,29.916666666666668,1.663883089770355,2,3000,9304
EUROPE,equal_element,KMEANS,matrix_32_raw_0_1,2,10,00100011111010111010000100010010,14,det_03_risk_profile; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_24_socialising; det_28_recognition; det_31_approval,7.75,0.25833333333333336,65,70.875,2.3625,968.375,32.27916666666667,1.3350970017636685,2,3000,9304
