analysis_sample,weighting,method,matrix_name,matrix,d_hamming,prototype,incremental_covered_pct,cumulative_covered_pct,center_signature_size,center_active_determinants
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,6,12,0.029166666666666667,94.93333333333334,15,det_01_profits; det_07_legal; det_08_trust; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties; det_22_peer_pressure; det_23_support
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,7,12,0.14166666666666666,97.69166666666666,9,det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_19_wellbeing; det_21_rights_and_duties; det_32_own_significance
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,8,12,0.10833333333333334,99.05416666666666,15,det_02_credit_score; det_06_climate_protection; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_24_socialising; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,9,12,0.0375,99.63333333333334,8,det_11_knowledge; det_12_own_competence; det_18_autonomy; det_20_coziness; det_25_agreement; det_28_recognition; det_30_authority; det_31_approval
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,RAW,10,12,0.0375,99.89583333333333,9,det_07_legal; det_12_own_competence; det_16_commitment; det_19_wellbeing; det_21_rights_and_duties; det_22_peer_pressure; det_25_agreement; det_27_fun; det_32_own_significance
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,0,1,0.1625,0.1625,12,det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_23_support
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,1,1,0.5083333333333333,0.5083333333333333,12,det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_23_support
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,2,1,0.9,0.9,12,det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_23_support
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,3,1,1.3791666666666667,1.3791666666666667,12,det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_23_support
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,4,1,1.875,1.875,12,det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_23_support
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,5,1,2.404166666666667,2.404166666666667,12,det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_23_support
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,6,1,3.1666666666666665,3.1666666666666665,12,det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_23_support
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,7,1,4.316666666666666,4.316666666666666,12,det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_23_support
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,8,1,6.404166666666667,6.404166666666667,12,det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_23_support
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,9,1,9.429166666666667,9.429166666666667,12,det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_23_support
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,10,1,14.391666666666667,14.391666666666667,12,det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_23_support
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,0,2,0.15833333333333333,0.32083333333333336,13,det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_23_support; det_32_own_significance
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,1,2,0.3,0.8083333333333333,8,det_09_safety; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,2,2,0.32083333333333336,1.2208333333333334,8,det_09_safety; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,3,2,0.21666666666666667,1.5958333333333334,8,det_09_safety; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,4,2,2.6166666666666667,4.491666666666666,8,det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_09_safety; det_17_adherence; det_21_rights_and_duties; det_23_support
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,5,2,3.9541666666666666,6.358333333333333,8,det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_09_safety; det_17_adherence; det_21_rights_and_duties; det_23_support
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,6,2,5.925,9.091666666666667,8,det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_09_safety; det_17_adherence; det_21_rights_and_duties; det_23_support
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,7,2,7.875,12.191666666666666,8,det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_09_safety; det_17_adherence; det_21_rights_and_duties; det_23_support
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,8,2,9.883333333333333,16.2875,8,det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_09_safety; det_17_adherence; det_21_rights_and_duties; det_23_support
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,9,2,11.833333333333334,21.2625,8,det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_09_safety; det_17_adherence; det_21_rights_and_duties; det_23_support
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,10,2,14.7125,29.104166666666668,8,det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_09_safety; det_17_adherence; det_21_rights_and_duties; det_23_support
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,0,3,0.15,0.4708333333333333,8,det_09_safety; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,1,3,0.15,0.9583333333333334,10,det_08_trust; det_09_safety; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,2,3,0.15416666666666667,1.375,15,det_04_added_value; det_05_frugality; det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_23_support; det_32_own_significance
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,3,3,1.4291666666666667,3.025,8,det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_09_safety; det_17_adherence; det_21_rights_and_duties; det_23_support
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,4,3,0.6375,5.129166666666666,8,det_04_added_value; det_07_legal; det_10_cost_efficiency; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_24_socialising; det_32_own_significance
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,5,3,0.9416666666666667,7.3,8,det_04_added_value; det_07_legal; det_10_cost_efficiency; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_24_socialising; det_32_own_significance
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,6,3,1.5083333333333333,10.6,8,det_04_added_value; det_07_legal; det_10_cost_efficiency; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_24_socialising; det_32_own_significance
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,7,3,2.4166666666666665,14.608333333333333,8,det_04_added_value; det_07_legal; det_10_cost_efficiency; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_24_socialising; det_32_own_significance
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,8,3,4.558333333333334,20.845833333333335,8,det_04_added_value; det_07_legal; det_10_cost_efficiency; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_24_socialising; det_32_own_significance
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,9,3,7.145833333333333,28.408333333333335,8,det_04_added_value; det_07_legal; det_10_cost_efficiency; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_24_socialising; det_32_own_significance
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,10,3,11.541666666666666,40.645833333333336,8,det_04_added_value; det_07_legal; det_10_cost_efficiency; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_24_socialising; det_32_own_significance
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,0,4,0.15,0.6208333333333333,9,det_08_trust; det_09_safety; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,1,4,0.3,1.2583333333333333,14,det_04_added_value; det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_23_support; det_32_own_significance
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,2,4,0.775,2.15,8,det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_09_safety; det_17_adherence; det_21_rights_and_duties; det_23_support
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,3,4,0.9291666666666667,3.9541666666666666,12,det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_09_safety; det_12_own_competence; det_17_adherence; det_21_rights_and_duties; det_23_support; det_25_agreement; det_29_trends; det_30_authority
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,4,4,2.504166666666667,7.633333333333334,9,det_04_added_value; det_06_climate_protection; det_07_legal; det_14_environmental_concerns; det_19_wellbeing; det_21_rights_and_duties; det_23_support; det_27_fun; det_32_own_significance
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,5,4,4.5,11.8,9,det_04_added_value; det_06_climate_protection; det_07_legal; det_14_environmental_concerns; det_19_wellbeing; det_21_rights_and_duties; det_23_support; det_27_fun; det_32_own_significance
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,6,4,6.904166666666667,17.504166666666666,9,det_04_added_value; det_06_climate_protection; det_07_legal; det_14_environmental_concerns; det_19_wellbeing; det_21_rights_and_duties; det_23_support; det_27_fun; det_32_own_significance
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,7,4,9.9125,24.520833333333332,9,det_04_added_value; det_06_climate_protection; det_07_legal; det_14_environmental_concerns; det_19_wellbeing; det_21_rights_and_duties; det_23_support; det_27_fun; det_32_own_significance
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,8,4,12.645833333333334,33.49166666666667,9,det_04_added_value; det_06_climate_protection; det_07_legal; det_14_environmental_concerns; det_19_wellbeing; det_21_rights_and_duties; det_23_support; det_27_fun; det_32_own_significance
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,9,4,16.958333333333332,45.36666666666667,8,det_04_added_value; det_06_climate_protection; det_14_environmental_concerns; det_21_rights_and_duties; det_23_support; det_25_agreement; det_29_trends; det_32_own_significance
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,10,4,16.970833333333335,57.61666666666667,9,det_04_added_value; det_06_climate_protection; det_14_environmental_concerns; det_21_rights_and_duties; det_23_support; det_25_agreement; det_27_fun; det_29_trends; det_32_own_significance
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,0,5,0.15,0.7708333333333334,10,det_08_trust; det_09_safety; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,1,5,0.3,1.5583333333333333,8,det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_09_safety; det_17_adherence; det_21_rights_and_duties; det_23_support
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,2,5,0.6041666666666666,2.754166666666667,12,det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_09_safety; det_12_own_competence; det_17_adherence; det_21_rights_and_duties; det_23_support; det_25_agreement; det_29_trends; det_30_authority
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,3,5,0.38333333333333336,4.3375,8,det_04_added_value; det_07_legal; det_10_cost_efficiency; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_24_socialising; det_32_own_significance
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,4,5,1.5583333333333333,9.191666666666666,8,det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_27_fun
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,5,5,2.5125,14.3125,8,det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_27_fun
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,6,5,4.154166666666667,21.658333333333335,8,det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_27_fun
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,7,5,5.808333333333334,30.329166666666666,8,det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_27_fun
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,8,5,6.741666666666666,40.233333333333334,8,det_04_added_value; det_05_frugality; det_06_climate_protection; det_09_safety; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_20_coziness
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,9,5,6.920833333333333,52.2875,8,det_04_added_value; det_05_frugality; det_06_climate_protection; det_09_safety; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_20_coziness
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,10,5,8.841666666666667,66.45833333333333,8,det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_18_autonomy; det_20_coziness; det_27_fun; det_29_trends
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,0,6,0.15,0.9208333333333333,11,det_07_legal; det_08_trust; det_09_safety; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,1,6,0.39166666666666666,1.95,10,det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_09_safety; det_17_adherence; det_21_rights_and_duties; det_23_support; det_25_agreement; det_29_trends
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,2,6,0.7708333333333334,3.525,9,det_03_risk_profile; det_05_frugality; det_07_legal; det_09_safety; det_17_adherence; det_20_coziness; det_21_rights_and_duties; det_23_support; det_25_agreement
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,3,6,1.4125,5.75,9,det_04_added_value; det_06_climate_protection; det_07_legal; det_14_environmental_concerns; det_19_wellbeing; det_21_rights_and_duties; det_23_support; det_27_fun; det_32_own_significance
WHY_LATAM,equal_element,KMEANS,matrix_32_z_abs,Z_ABS,4,6,0.6166666666666667,9.808333333333334,13,det_04_added_value; det_06_climate_protection; det_07_legal; det_10_cost_efficiency; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_18_autonomy; det_24_socialising; det_25_agreement; det_27_fun; det_30_authority; det_32_own_significance
