prolific_id,prolific_status,prolific_country_raw,prolific_country_code,prolific_country_of_birth,prolific_country_of_birth_code,prolific_age,prolific_sex,prolific_ethnicity_simplified,prolific_nationality,prolific_language,prolific_student_status,prolific_employment_status,prolific_files
61504fea6e84e5a81f36b68c,APPROVED,Italy,IT,Saudi Arabia,SA,20,Female,Other,Lebanon,Arabic,Yes,Unemployed (and job seeking),prolific_export_6331619a33b45c3d8eed0f5d.csv
61507b2e69004b10a7b2977b,APPROVED,Poland,PL,Poland,PL,45,Male,White,Poland,Polish,No,Full-Time,prolific_export_633161d71da17ce25a7d09b2.csv
61516c7d3c833383901cdb54,APPROVED,Spain,ES,Spain,ES,37,Male,Other,Spain,Catalan,No,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
61519988b1ae1bd33e03675a,APPROVED,France,FR,France,FR,24,Male,White,France,French,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
6151a2926e65dea8ca73b4dc,APPROVED,Greece,GR,Greece,GR,25,Female,White,Greece,Greek,No,Part-Time,prolific_export_633161d71da17ce25a7d09b2.csv
6151b616d2a8cac5c41d3899,APPROVED,Finland,FI,Finland,FI,49,Male,White,Finland,Finnish,No,Full-Time,prolific_export_63316268c0d0d441c2e46377.csv
6151cac776c9ba6b61b3351b,APPROVED,Mexico,MX,Mexico,MX,28,Female,White,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
6151cfe3ba49dd3ad62708ee,APPROVED,Mexico,MX,Mexico,MX,36,Male,Mixed,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
6151d44b37b6d4d1f414a2c6,APPROVED,Mexico,MX,Mexico,MX,23,Female,Mixed,Mexico,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
6151fc337e8e6c69ea53efd8,APPROVED,Mexico,MX,Mexico,MX,24,Female,White,Mexico,Spanish,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
6152003488526410fe7cc763,APPROVED,Mexico,MX,Mexico,MX,32,Male,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
615222831e25d7ca27cd2c5a,APPROVED,Mexico,MX,Mexico,MX,21,Female,Other,Mexico,Spanish,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",prolific_export_638657f445c7d89faeb56017.csv
615316621143bec862a6b5e4,APPROVED,Mexico,MX,Mexico,MX,34,Female,White,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
615331e13a1f4e47d841ae25,APPROVED,France,FR,France,FR,33,Male,White,France,French,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
6153b8844c49ace88c1a94bf,APPROVED,Mexico,MX,Mexico,MX,25,Male,Other,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
6153f05afc6bbc2b9d1c364d,APPROVED,Germany,DE,Germany,DE,20,Male,White,Germany,German,Yes,Part-Time,prolific_export_6331612f32727d005c9466da.csv
6153f8761fb770e105403eaa,APPROVED,Hungary,HU,Hungary,HU,27,Male,White,Hungary,Hungarian,No,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
615402e93e58a782a61c2760,APPROVED,Hungary,HU,Romania,RO,27,Male,White,Hungary,Hungarian,Yes,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
61540e0161722cb636f5b53a,APPROVED,Germany,DE,Germany,DE,19,Male,White,Germany,German,DATA_EXPIRED,Other,prolific_export_6331612f32727d005c9466da.csv
6154166137618e176b7c2074,APPROVED,Hungary,HU,Hungary,HU,39,Male,White,Hungary,Hungarian,No,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
615416df060f5730a1d4e113,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331612f32727d005c9466da.csv
61541943a163573208338fd8,APPROVED,Hungary,HU,Hungary,HU,37,Male,White,Hungary,Hungarian,No,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
615442a6a026ee7537bdb8a3,APPROVED,Hungary,HU,Hungary,HU,27,Male,White,Hungary,Hungarian,Yes,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
61545727036ae019fdeea5df,APPROVED,Hungary,HU,Hungary,HU,29,Female,White,Hungary,Hungarian,Yes,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
61547e4101693206125d0d96,APPROVED,Germany,DE,Germany,DE,30,Male,White,Germany,German,DATA_EXPIRED,DATA_EXPIRED,prolific_export_6331612f32727d005c9466da.csv
6155287602bd964e07e2aacb,APPROVED,Hungary,HU,Hungary,HU,30,Male,White,Hungary,Hungarian,No,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
615572f02ecfb5a9cd769014,APPROVED,Latvia,LV,Latvia,LV,39,Male,White,Latvia,Latvian,No,DATA_EXPIRED,prolific_export_63316268c0d0d441c2e46377.csv
615599a72e391dc8ae44b6ca,APPROVED,Belgium,BE,Belgium,BE,28,Male,White,Belgium,Dutch,No,DATA_EXPIRED,prolific_export_6331612f32727d005c9466da.csv
6155c755b04e2110346cfb2a,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331612f32727d005c9466da.csv
6155ecfa0d833c42fa1407de,APPROVED,France,FR,France,FR,26,Female,White,France,French,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
6156c03beb47b00976ab809f,APPROVED,Germany,DE,Germany,DE,41,Female,White,Germany,German,No,DATA_EXPIRED,prolific_export_6331612f32727d005c9466da.csv
6156e3e5439db9e60d24df29,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331612f32727d005c9466da.csv
61570f7453fb22ef0716863c,APPROVED,Hungary,HU,Syrian Arab Republic,SY,26,Female,Other,Syrian Arab Republic,Arabic,Yes,Unemployed (and job seeking),prolific_export_633162142c195a4b173e2fab.csv
61574077a387cffb584cfb06,APPROVED,Mexico,MX,Mexico,MX,31,Female,White,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
6157a2af017051a23a62be97,APPROVED,Mexico,MX,Mexico,MX,23,Male,Mixed,Mexico,Spanish,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
6157a84a2098ed994ba48650,APPROVED,Mexico,MX,Mexico,MX,24,Female,Other,Mexico,Spanish,Yes,Other,prolific_export_638657f445c7d89faeb56017.csv
6157ff61484ee6c63c01d5d2,APPROVED,Austria,AT,Austria,AT,45,Female,White,Austria,German,No,DATA_EXPIRED,prolific_export_6331612f32727d005c9466da.csv
615872108be29e01e6c570f3,APPROVED,France,FR,France,FR,30,Male,White,France,French,No,DATA_EXPIRED,prolific_export_6331612f32727d005c9466da.csv
6158ba08f68a4b368602a5d8,APPROVED,Hungary,HU,Hungary,HU,23,Female,White,Hungary,Hungarian,No,Unemployed (and job seeking),prolific_export_6324376597f7b837a1043faf.csv
615b0913b967a23799df8412,APPROVED,Mexico,MX,Mexico,MX,33,Female,White,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
615bc2bfcbb7dff35fb83eb1,APPROVED,Mexico,MX,Mexico,MX,24,Female,Mixed,Mexico,Spanish,No,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
615c8512324e80bb9d5ae1ef,APPROVED,Mexico,MX,Mexico,MX,41,Male,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
615cb5f95658bd64d631da08,APPROVED,Mexico,MX,Mexico,MX,33,Male,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
615cff4d629adb388780f5ce,APPROVED,Mexico,MX,Mexico,MX,21,Female,Mixed,Mexico,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
615db8570269283bbe6f3b2b,APPROVED,Italy,IT,Italy,IT,25,Female,White,Italy,Italian,DATA_EXPIRED,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
615dbbcfc8738e5f165e86f2,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_638657f445c7d89faeb56017.csv
615ddb0c6adce920fbb53a2d,APPROVED,Mexico,MX,Mexico,MX,26,Male,Other,Mexico,Spanish,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
615e0243d4c1e8e789e16e9a,APPROVED,France,FR,United Kingdom,GB,21,Female,White,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED,prolific_export_6331612f32727d005c9466da.csv
615e1837df2d927f6820b57d,APPROVED,Mexico,MX,Mexico,MX,20,Female,White,Mexico,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
615e1c72368cadad1a8c9f4e,APPROVED,Ireland,IE,Ireland,IE,48,Female,White,Ireland,English,No,Unemployed (and job seeking),prolific_export_63316268c0d0d441c2e46377.csv
615e67a92bcd04cb496d647a,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_638657f445c7d89faeb56017.csv
615e83303bf461137c0fc627,APPROVED,Mexico,MX,Mexico,MX,26,Female,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
615ed6934c5147cbc156e3d5,APPROVED,Greece,GR,Russian Federation,RU,32,Male,White,Greece,Greek,No,Full-Time,prolific_export_633161d71da17ce25a7d09b2.csv
615edbdae7feeb515b7f2a79,APPROVED,Poland,PL,Poland,PL,34,Female,White,Poland,Polish,No,Full-Time,prolific_export_633161d71da17ce25a7d09b2.csv
615f14a0af5c3b581e5f2f5e,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331612f32727d005c9466da.csv
615f316da40e7564fd9c1856,APPROVED,Mexico,MX,Mexico,MX,26,Female,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
615f3c64daae99cf4ac6916c,APPROVED,Mexico,MX,Mexico,MX,29,Male,White,Mexico,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
616070e7aa56a62c04e81699,APPROVED,France,FR,France,FR,48,Male,White,France,French,No,Due to start a new job within the next month,prolific_export_6331612f32727d005c9466da.csv
6160ba8aa3c67e4797bf18ef,APPROVED,Mexico,MX,Mexico,MX,26,Female,White,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
6161a2343aff4f34c8643fb6,APPROVED,Germany,DE,Germany,DE,20,Female,White,Germany,German,Yes,DATA_EXPIRED,prolific_export_6331612f32727d005c9466da.csv
6161a947307a1052753600be,APPROVED,Mexico,MX,Mexico,MX,32,Male,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
6161faecd5439b2f5502bdc7,APPROVED,Slovenia,SI,Slovenia,SI,22,Female,White,Slovenia,Slovenian,Yes,Other,prolific_export_633162142c195a4b173e2fab.csv
6162bf42048363a56b08995e,APPROVED,Mexico,MX,Mexico,MX,25,Male,Other,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
61631c2953172ecbca26fa11,APPROVED,France,FR,France,FR,32,Female,White,France,French,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",prolific_export_6331612f32727d005c9466da.csv
61634b983fa2b375f536ab34,APPROVED,Hungary,HU,Hungary,HU,28,Male,White,Hungary,Hungarian,No,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
61636a4bf1a773cc305502e7,APPROVED,Mexico,MX,Mexico,MX,21,Male,Other,Mexico,Spanish,Yes,Other,prolific_export_638657f445c7d89faeb56017.csv
6163f49098ee20601873284b,APPROVED,Spain,ES,Spain,ES,23,Male,White,Spain,Spanish,Yes,Unemployed (and job seeking),prolific_export_6324376597f7b837a1043faf.csv
61642079e97a8b33e926d76f,APPROVED,Germany,DE,Germany,DE,28,Female,White,Germany,German,DATA_EXPIRED,DATA_EXPIRED,prolific_export_6331612f32727d005c9466da.csv
6164309b43cdd6eaa2bb0e7e,APPROVED,Mexico,MX,Mexico,MX,25,Female,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
61645b6a84fd53f7290a4837,APPROVED,Germany,DE,Brazil,BR,26,Female,Mixed,Brazil,Portuguese,Yes,Unemployed (and job seeking),prolific_export_6331612f32727d005c9466da.csv
61646505857d4f6e4debcc7b,APPROVED,Belgium,BE,Lebanon,LB,52,Male,White,Lebanon,Arabic,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
6164a36bc1aa71c6ea5caa11,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331612f32727d005c9466da.csv
6164e1b26996fe46860b2291,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_638657f445c7d89faeb56017.csv
616529cd79b29b3850c420cb,APPROVED,Germany,DE,Germany,DE,71,Male,White,Germany,German,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",prolific_export_6331612f32727d005c9466da.csv
6165d04961f94aba783d4529,APPROVED,Spain,ES,Zimbabwe,ZW,24,Female,White,South Africa,English,No,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
61660b4af0be02375d417718,APPROVED,Mexico,MX,Mexico,MX,33,Male,Other,United States,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
61663e3c5db40a8ff9e8e1c8,APPROVED,Mexico,MX,Mexico,MX,27,Male,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
6166d5e7acededbab2978dfb,APPROVED,France,FR,France,FR,22,Female,White,France,French,Yes,Other,prolific_export_6331612f32727d005c9466da.csv
6166d95a22c741fea351f906,APPROVED,Portugal,PT,Portugal,PT,46,Female,White,Portugal,Portuguese,No,Full-Time,prolific_export_6324376597f7b837a1043faf.csv
6166e78051425fa22de68491,APPROVED,Portugal,PT,Portugal,PT,21,Female,White,Portugal,Portuguese,Yes,Unemployed (and job seeking),prolific_export_6324376597f7b837a1043faf.csv
616754c97d4c17c63ce0cfc2,APPROVED,Netherlands,NL,Netherlands,NL,34,Male,White,Netherlands,Dutch,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",prolific_export_6331612f32727d005c9466da.csv
616768a6a3e8a3050ab58685,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_638657f445c7d89faeb56017.csv
6167f106d8d301bd6433c8b1,APPROVED,Spain,ES,Spain,ES,46,Male,White,Spain,Spanish,No,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
6168432c5662ef2b142ec095,APPROVED,Mexico,MX,Mexico,MX,56,Male,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
616889bb51747ea8fab1a5a6,APPROVED,Spain,ES,Spain,ES,23,Female,White,Spain,Spanish,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",prolific_export_6331619a33b45c3d8eed0f5d.csv
616932587850966d81dd97b8,APPROVED,Netherlands,NL,Netherlands,NL,22,Female,White,Netherlands,Dutch,Yes,Part-Time,prolific_export_6331612f32727d005c9466da.csv
6169622165c889aa8a809107,APPROVED,Czech Republic,CZ,Syrian Arab Republic,SY,36,Male,Other,Syrian Arab Republic,Arabic,Yes,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
6169abd4e006adba4739143e,APPROVED,Mexico,MX,Mexico,MX,31,Male,White,Mexico,Spanish,No,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
6169ccc36f82c72a1cb0dcbf,APPROVED,Hungary,HU,Hungary,HU,26,Female,White,Hungary,Hungarian,Yes,Other,prolific_export_633162142c195a4b173e2fab.csv
6169e8a8311d269013eb73c7,APPROVED,Mexico,MX,Mexico,MX,27,Female,Other,Mexico,Spanish,No,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
616b7dd68750fca16aac5d40,APPROVED,Germany,DE,Germany,DE,43,Female,White,Germany,German,No,DATA_EXPIRED,prolific_export_6331612f32727d005c9466da.csv
616bc7221f50cb7718775b65,APPROVED,Mexico,MX,Mexico,MX,26,Female,Mixed,Mexico,Spanish,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
616c4409a2bcfe1fdb942117,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6324376597f7b837a1043faf.csv
616c5184f5f58cc79f9bcf9b,APPROVED,Mexico,MX,Mexico,MX,21,Female,Other,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
616cb9053fe9b005cc4366f8,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331612f32727d005c9466da.csv
616cffc18b17eb63f7efccd3,TIMED-OUT,Mexico,MX,Mexico,MX,21,Female,Mixed,Mexico,Spanish,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
616d1324fced9b2556dd4dbf,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331612f32727d005c9466da.csv
616d45d3cb2dcc0ba3cad3a1,APPROVED,Netherlands,NL,Netherlands,NL,23,Female,White,Netherlands,Dutch,Yes,Unemployed (and job seeking),prolific_export_6331612f32727d005c9466da.csv
616de1e6f5e9e9a1febeb814,APPROVED,Mexico,MX,Mexico,MX,28,Female,Other,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
616eeadcff1526e5a6ee903c,APPROVED,Mexico,MX,Mexico,MX,27,Male,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
616f0f6de5457dab5dd2bfc2,APPROVED,France,FR,France,FR,36,Female,Other,France,Arabic,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",prolific_export_6331612f32727d005c9466da.csv
616f1f088b0e6a0d02c805b0,APPROVED,Germany,DE,Germany,DE,46,Male,White,Germany,Spanish,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
616f22b8e54926da850c38c9,APPROVED,Mexico,MX,Mexico,MX,36,Female,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
616f35d39d6e1642be7ea352,APPROVED,Germany,DE,Germany,DE,25,Female,White,Germany,German,Yes,Full-Time,prolific_export_6331612f32727d005c9466da.csv
616f469494656434f5b4ebc6,TIMED-OUT,Mexico,MX,Mexico,MX,33,Male,Mixed,Mexico,Spanish,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
616f6ed2ead3bb59cd1397ac,APPROVED,Mexico,MX,Mexico,MX,23,Female,Other,Mexico,Spanish,Yes,Other,prolific_export_638657f445c7d89faeb56017.csv
616ffbfe7b44b1236b1fc24e,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_63316268c0d0d441c2e46377.csv
61704083d4bedcf448b1acb0,APPROVED,France,FR,Canada,CA,28,Female,White,United States,English,Yes,Part-Time,prolific_export_6331612f32727d005c9466da.csv
61704987ff8872e23d123c1c,APPROVED,Germany,DE,Germany,DE,25,Female,White,Germany,German,Yes,Part-Time,prolific_export_6331612f32727d005c9466da.csv
61709e0bf43e2224192a5327,APPROVED,Mexico,MX,Mexico,MX,25,Female,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
6170c9123edfc3ee296cda22,APPROVED,Mexico,MX,Mexico,MX,26,Male,Mixed,Mexico,Spanish,No,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
617134f939b0aa685b96bb14,APPROVED,Spain,ES,Spain,ES,46,Male,White,Spain,Spanish,No,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
61717173748006894b2b54ff,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6324376597f7b837a1043faf.csv
617184601f49124e947cf0bf,APPROVED,France,FR,Brazil,BR,22,Female,White,Brazil,Portuguese,Yes,Part-Time,prolific_export_6331612f32727d005c9466da.csv
617191061c22d8b067ca41a3,APPROVED,Germany,DE,Germany,DE,22,Female,Asian,Turkey,German,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
61720bcea409a811672cc560,APPROVED,France,FR,France,FR,43,Male,White,France,French,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
6172750b34d19d6f0cc3225f,APPROVED,Germany,DE,United Kingdom,GB,60,Female,White,United Kingdom,English,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
617287bc1a42a5bc56381cec,APPROVED,France,FR,United States,US,19,Female,White,Ireland,English,No,Unemployed (and job seeking),prolific_export_6331612f32727d005c9466da.csv
61728b3e4e680d6c607f514c,APPROVED,Italy,IT,Italy,IT,22,Male,White,Italy,Italian,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",prolific_export_6331619a33b45c3d8eed0f5d.csv
6172c19ff79e4bec69b80c10,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_638657f445c7d89faeb56017.csv
617453a66b7f8a31a27a6689,APPROVED,Mexico,MX,Mexico,MX,24,Female,White,Mexico,Spanish,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
6175a21c9a0b946e86e8792d,APPROVED,Mexico,MX,Mexico,MX,22,Female,Mixed,Mexico,Spanish,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
617600aa26fa05b6decdaaef,APPROVED,Mexico,MX,Mexico,MX,27,Male,White,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
61764d66dde556a8e0d03c14,APPROVED,Mexico,MX,Mexico,MX,22,Male,White,Mexico,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
6176669ca83ff2db583f78cf,APPROVED,Germany,DE,Germany,DE,34,Male,White,Germany,German,Yes,Full-Time,prolific_export_6331612f32727d005c9466da.csv
6176966806de000024ed0ddf,APPROVED,Poland,PL,Poland,PL,26,Female,White,Poland,Polish,No,Part-Time,prolific_export_633161d71da17ce25a7d09b2.csv
627bbefc6305505bd1cb2cf5,APPROVED,Germany,DE,Germany,DE,21,Female,White,Germany,German,No,Due to start a new job within the next month,prolific_export_6324376597f7b837a1043faf.csv
627bbf69ab2788507bc421a2,APPROVED,Germany,DE,Germany,DE,35,Male,White,Germany,German,Yes,Part-Time,prolific_export_6331612f32727d005c9466da.csv
627bc3f6c5ff6d70cb3eb9e2,APPROVED,Germany,DE,Germany,DE,29,Female,White,Germany,German,Yes,Unemployed (and job seeking),prolific_export_6331612f32727d005c9466da.csv
627bcf31e2f2ce17a7d8da35,APPROVED,Germany,DE,Ghana,GH,37,Female,Black,Ghana,English,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
627be8df969ba21063c8a31f,APPROVED,Germany,DE,Germany,DE,23,Female,White,Germany,German,Yes,Part-Time,prolific_export_6331612f32727d005c9466da.csv
627d1b0ff09ff00d79eb9d35,APPROVED,Germany,DE,China,CN,40,Female,Asian,China,Chinese,No,Part-Time,prolific_export_6331612f32727d005c9466da.csv
627e17babda06bf2e31b912a,APPROVED,Germany,DE,Germany,DE,27,Female,White,Germany,German,Yes,Other,prolific_export_6331612f32727d005c9466da.csv
627f489b05a3e6ef978ac715,APPROVED,Germany,DE,Germany,DE,23,Female,Other,Germany,Arabic,Yes,DATA_EXPIRED,prolific_export_6331612f32727d005c9466da.csv
6280e2dce29f722fbfd16229,APPROVED,Germany,DE,South Africa,ZA,33,Female,Mixed,South Africa,Afrikaans,No,Unemployed (and job seeking),prolific_export_6331612f32727d005c9466da.csv
62835fb1a7e175fe53bdd2c2,APPROVED,Germany,DE,Germany,DE,48,Female,White,Germany,German,No,Other,prolific_export_6331612f32727d005c9466da.csv
6283b84544940686ba4e8b51,APPROVED,Germany,DE,Indonesia,ID,26,Female,Asian,Indonesia,Indonesian,Yes,Other,prolific_export_6331612f32727d005c9466da.csv
62865ddc350c7e862c7fad5c,APPROVED,Germany,DE,Germany,DE,51,Female,White,Germany,German,No,Part-Time,prolific_export_6331612f32727d005c9466da.csv
6286677aaa840d142fb7daee,APPROVED,Germany,DE,United Kingdom,GB,32,Male,White,United Kingdom,English,Yes,Part-Time,prolific_export_6331612f32727d005c9466da.csv
628ba2d1d5fcb79761db5c0a,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331612f32727d005c9466da.csv
628fa326b49bcf25e0fe3b32,APPROVED,Germany,DE,Germany,DE,22,Female,White,Uzbekistan,Russian,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
62907f7e44e9c50db7b71cd6,APPROVED,Germany,DE,Germany,DE,26,Female,White,Germany,German,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
629628571ae772e49127cd69,APPROVED,Germany,DE,Ukraine,UA,28,Female,White,Ukraine,Ukrainian,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
