integrated_row_id,comparison_region,subsample,dataset_source,n_det_valid_original,n_det_missing_original,n_det_imputed_50,prop_det_imputed_50,has_det_imputed_50,det_cols_imputed_50,n_det_valid,n_det_missing,usable_for_clustering
3876,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3877,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3878,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3879,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3880,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3881,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3882,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3883,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3884,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3885,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3886,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3887,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3888,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3889,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3890,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3891,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3892,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3893,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3894,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3895,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3896,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3897,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3898,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3899,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3900,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3901,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3902,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3903,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3904,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3905,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3906,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3907,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3908,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3909,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3910,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3911,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3912,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3913,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3914,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3915,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3916,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3917,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3918,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3919,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3920,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3921,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3922,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3923,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3924,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3925,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3926,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3927,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3928,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3929,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3930,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3931,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3932,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3933,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3934,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3935,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3936,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3937,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3938,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3939,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3940,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3941,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3942,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3943,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3944,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3945,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3946,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3947,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3948,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3949,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3950,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3951,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3952,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3953,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3954,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3955,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3956,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3957,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3958,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3959,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3960,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3961,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3962,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3963,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3964,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3965,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3966,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3967,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3968,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3969,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3970,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3971,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3972,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3973,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3974,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3975,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3976,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3977,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3978,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3979,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3980,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3981,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3982,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3983,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3984,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3985,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3986,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3987,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3988,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3989,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3990,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3991,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3992,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3993,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3994,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3995,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3996,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3997,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3998,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
3999,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4000,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4001,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4002,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4003,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4004,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4005,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4006,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4007,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4008,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4009,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4010,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4011,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4012,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4013,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4014,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4015,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4016,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4017,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4018,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4019,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4020,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4021,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4022,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4023,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4024,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4025,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4026,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4027,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4028,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4029,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4030,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4031,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4032,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4033,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4034,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4035,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4036,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4037,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4038,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4039,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4040,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4041,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4042,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4043,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4044,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4045,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4046,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4047,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4048,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4049,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4050,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4051,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4052,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4053,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4054,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4055,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4056,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4057,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4058,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4059,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4060,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4061,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4062,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4063,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4064,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4065,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4066,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4067,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4068,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4069,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4070,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4071,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4072,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4073,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4074,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4075,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4076,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4077,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4078,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4079,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4080,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4081,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4082,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4083,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4084,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4085,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4086,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4087,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4088,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4089,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4090,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4091,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4092,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4093,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4094,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4095,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4096,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4097,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4098,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4099,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4100,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4101,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4102,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4103,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4104,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4105,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4106,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4107,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4108,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4109,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4110,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4111,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4112,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4113,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4114,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4115,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4116,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4117,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4118,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4119,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4120,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4121,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4122,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4123,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4124,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4125,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4126,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4127,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4128,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4129,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4130,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4131,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4132,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4133,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4134,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4135,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4136,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4137,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4138,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4139,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4140,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4141,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4142,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4143,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4144,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4145,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4146,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4147,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4148,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4149,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4150,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4151,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4152,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4153,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4154,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4155,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4156,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4157,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4158,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4159,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4160,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4161,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4162,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4163,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4164,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4165,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4166,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4167,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4168,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4169,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4170,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4171,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4172,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4173,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4174,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4175,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4176,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4177,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4178,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4179,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4180,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4181,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4182,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4183,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4184,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4185,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4186,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4187,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4188,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4189,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4190,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4191,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4192,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4193,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4194,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4195,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4196,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4197,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
4198,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
