column,source_prefix,component_guess
why__k_i_do_not_make_a_decision_if_i_do_not_have_enough_knowledge_of_the_subject_matter_id105,why,determinants_32
why__l_feeling_that_i_am_competent_to_make_an_investment_is_what_guides_my_decision_making_id104,why,tariffs_costs_payback
why__m_i_carefully_check_that_the_technology_or_equipment_fits_my_lifestyle_or_the_technical_requirements_before_making_an_investment_decision_id103,why,technology_adoption
why__n_i_always_review_and_assess_the_pros_and_cons_of_my_decisions_in_relation_to_the_environment_before_making_a_decision_id3,why,other
why__o_i_will_only_make_a_decision_if_i_feel_satisfied_with_the_action_and_the_expected_outcome_id102,why,other
why__p_i_only_make_a_decision_if_i_feel_personally_committed_to_the_action_and_the_expected_outcome_id52,why,other
why__q_i_will_only_make_a_decision_if_i_feel_that_i_can_sustain_it_throughout_time_id31,why,other
why__r_self_sufficiency_and_individual_sovereignty_is_what_guide_my_decisions_i_will_only_make_a_decision_if_i_feel_that_the_investment_will_improve_my_control_of_all_circumstances_and_potential_outcomes_id109,why,tariffs_costs_payback
why__s_i_will_only_make_a_decision_if_it_improves_my_well_being_or_the_well_being_of_my_relatives_id112,why,other
why__t_i_will_only_make_a_decision_if_it_improves_my_comfort_or_the_comfort_of_my_relatives_id113,why,other
why__u_i_firmly_believe_that_we_live_in_a_society_where_we_have_to_adhere_to_regulations_laws_and_community_agreements_by_all_means_so_my_investment_decision_has_to_agree_with_this_vision_id114,why,determinants_32
why__v_my_investment_decisions_are_influenced_by_the_opinions_of_others_such_as_my_peers_relatives_or_family_id115,why,tariffs_costs_payback
why__w_i_only_make_an_investment_decision_if_it_fulfill_a_social_need_or_improve_the_society_as_a_whole_id117,why,tariffs_costs_payback
why__x_i_will_only_make_an_investment_decision_if_it_improves_my_possibilities_to_socialise_with_my_peers_and_relatives_id116,why,tariffs_costs_payback
why__y_i_will_only_make_an_investment_decision_if_the_people_affected_by_it_for_example_my_relatives_peers_or_the_community_agree_with_the_decision_cohesively_id118,why,tariffs_costs_payback
why__z_i_love_to_test_new_ideas_and_cutting_edge_technology_so_novelty_is_what_drives_my_investment_decisions_id121,why,determinants_32
why__aa_having_fun_is_important_to_me_therefore_i_will_only_make_a_decision_if_it_would_be_enjoyable_and_amusing_for_me_id120,why,determinants_32
why__ab_i_make_investment_decisions_that_lead_to_my_increased_status_and_i_can_show_others_what_i_achieved_id119,why,tariffs_costs_payback
why__ac_i_usually_follow_the_trends_when_making_a_decision_in_particular_i_usually_find_myself_sticking_to_the_ads_i_see_the_recommendations_of_people_i_admire_or_what_i_read_in_magazines_or_blogs_i_follow_id122,why,determinants_32
why__ad_i_only_make_a_decision_if_it_helps_me_improve_my_position_as_an_expert_on_the_subject_matter_id123,why,trust_information
why__ae_i_only_make_a_decision_if_it_improves_my_peers_opinions_about_me_even_if_this_decision_is_not_always_what_i_would_do_only_for_myself_id125,why,other
why__af_i_only_make_a_decision_if_the_action_has_a_personal_inner_meaning_for_me_beyond_any_economic_gain_id124,why,other
why__have_you_understood_so_far_the_questions_we_have_made_id164,why,other
why__do_you_have_a_prolific_id_if_you_dont_know_what_this_is_just_answer_no_id70,why,technology_adoption
why__please_provide_your_prolific_id_id131,why,other
why__i_which_country_do_you_reside_id300,why,sociodemographics
why__how_old_are_you_id137,why,other
why__what_is_the_highest_level_of_education_you_have_completed_id178,why,sociodemographics
why__if_you_have_15_minutes_more_we_would_be_delighted_if_you_could_answer_some_questions_about_investment_decission_id136,why,tariffs_costs_payback
why__how_much_do_you_think_a_regular_refrigerator_costs_for_personal_use_id42,why,tariffs_costs_payback
why__how_much_do_you_think_an_energy_efficient_e_g_a_label_or_similar_refrigerator_costs_for_personal_use_id45,why,tariffs_costs_payback
why__if_your_refrigerator_suddenly_brokes_tomorrow_will_you_buy_the_energy_efficient_option_id50,why,other
why__why_no_please_select_all_that_apply_to_you_id65,why,other
why__how_much_does_it_have_to_cost_the_energy_efficient_option_for_you_to_buy_it_please_answer_0_if_you_never_are_willing_to_pay_any_extra_cost_for_energy_efficiency_id66,why,tariffs_costs_payback
why__energy_efficient_refrigerators_allow_you_to_save_substantial_energy_even_more_than_100_per_year_in_some_cases_this_means_that_in_a_couple_of_years_the_efficient_option_might_in_some_cases_pay_its_extra_costs_only_with_the_energy_saved_in_how_many_years_does_the_efficient_option_need_to_pay_back_its_extra_cost_for_you_to_invest_in_it_id67,why,tariffs_costs_payback
why__how_much_do_you_think_updating_to_a_state_of_the_art_insulation_for_your_fazade_without_changing_windows_of_your_house_cost_for_multifamily_buildings_please_think_on_how_much_per_household_costs_id47,why,technology_adoption
why__if_your_fazade_needs_to_be_painted_soon_will_you_invest_to_update_the_insulation_of_your_household_as_well_id56,why,technology_adoption
why__why_no_please_select_all_that_apply_to_you_id74,why,other
why__how_much_does_it_have_to_cost_the_energy_efficient_option_for_you_to_buy_it_please_answer_0_if_you_never_are_willing_to_pay_any_extra_cost_for_energy_efficiency_id20,why,tariffs_costs_payback
why__insulation_allows_you_to_save_substantial_energy_in_some_cases_more_than_80_percent_this_means_that_in_a_couple_of_years_the_insulation_will_be_amortized_only_with_the_energy_saved_in_how_many_years_does_the_insulation_need_to_pay_back_for_you_to_invest_in_it_id34,why,technology_adoption
why__how_much_do_you_think_a_solar_photovoltaic_system_costs_for_multifamily_buildings_please_think_on_how_much_per_household_costs_id68,why,technology_adoption
why__are_you_willing_to_pay_this_amount_to_install_a_solar_photovoltaic_system_id76,why,technology_adoption
why__why_no_please_select_all_that_apply_to_you_id84,why,other
why__how_much_does_the_photovoltaic_system_have_to_cost_for_you_to_invest_in_it_please_answer_0_if_you_never_are_willing_to_install_it_id132,why,tariffs_costs_payback
why__photovoltaic_systems_allow_you_to_generate_your_own_energy_in_some_cases_more_than_60_percent_this_means_that_in_a_couple_of_years_the_photovoltaic_systems_will_be_amortized_only_with_the_generated_energy_in_how_many_years_does_the_photovoltaic_system_need_to_pay_back_for_you_to_invest_in_it_id138,why,other
why__how_much_do_you_think_an_energy_storage_system_like_batteries_costs_for_multifamily_buildings_please_think_on_how_much_per_household_costs_id142,why,sociodemographics
why__are_you_willing_to_pay_this_amount_to_install_an_energy_storage_system_id146,why,sociodemographics
why__why_no_please_select_all_that_apply_to_you_id181,why,other
why__how_much_does_an_energy_storage_system_have_to_cost_for_you_to_invest_in_it_please_answer_0_if_you_never_are_willing_to_install_it_id182,why,sociodemographics
why__energy_storage_systems_could_be_used_not_only_to_store_energy_surpluses_from_photovoltaic_solar_panels_allowing_to_generate_up_to_90_percent_of_the_energy_you_consume_but_could_also_provide_other_revenues_like_participating_in_local_flexibility_markets_voltage_regulation_etc_this_means_that_in_a_couple_of_years_the_revenues_from_the_energy_storage_system_will_have_paid_its_cost_in_how_many_years_does_the_energy_storage_system_need_to_pay_back_for_you_to_invest_in_it_id183,why,sociodemographics
why__how_much_do_you_think_a_gas_boiler_costs_for_multifamily_buildings_with_central_heating_please_think_on_how_much_per_household_costs_id140,why,tariffs_costs_payback
why__how_much_do_you_think_an_energy_efficient_heating_system_e_g_a_heat_pump_costs_id209,why,technology_adoption
why__if_your_heating_system_suddenly_brokes_tomorrow_will_you_buy_the_energy_efficient_option_id217,why,energy_crisis
why__why_no_please_select_all_that_apply_to_you_id238,why,other
why__how_much_does_it_have_to_cost_the_energy_efficient_option_for_you_to_buy_it_please_answer_0_if_you_never_are_willing_to_pay_any_extra_cost_for_energy_efficiency_id239,why,tariffs_costs_payback
why__heating_systems_based_on_heat_pumps_allow_you_to_save_substantial_energy_in_some_cases_heat_pumps_could_use_only_one_fifth_of_the_energy_of_a_similar_heating_system_this_means_that_in_a_couple_of_years_the_high_cost_of_the_heat_pump_will_be_amortized_only_with_the_energy_saved_in_how_many_years_does_the_heat_pump_need_to_pay_back_for_you_to_invest_in_it_id241,why,technology_adoption
why__on_average_how_many_kilometers_do_you_travel_in_a_typical_day_please_provide_the_round_trip_amount_id41,why,sociodemographics
why__which_travel_options_do_you_typically_use_please_select_all_that_apply_to_you_id51,why,other
why__how_much_do_you_think_a_diesel_or_gasoline_mid_range_brand_new_car_costs_in_id264,why,tariffs_costs_payback
why__how_much_do_you_think_a_mid_range_brand_new_electric_car_costs_id265,why,tariffs_costs_payback
why__if_your_car_suddenly_broke_are_you_willing_to_buy_an_electric_car_id281,why,other
why__why_no_please_select_all_that_apply_to_you_id289,why,other
why__how_much_does_an_electric_car_have_to_cost_for_you_to_invest_in_it_please_answer_0_if_you_never_are_willing_to_pay_any_extra_cost_for_a_car_id290,why,tariffs_costs_payback
why__electric_cars_allow_you_to_save_substantial_energy_even_more_than_2000_per_year_in_some_cases_this_means_that_in_a_couple_of_years_the_electric_car_will_pay_it_extra_costs_only_with_the_energy_saved_in_how_many_years_does_the_electric_car_need_to_pay_back_its_extra_cost_for_you_to_invest_in_it_id291,why,tariffs_costs_payback
why__please_select_zero_id127,why,other
why__what_type_of_area_do_you_live_in_id189,why,other
why__which_of_the_following_most_accurately_describes_you_id202,why,other
why__do_you_live_alone_or_do_you_share_your_household_with_others_please_check_all_the_answers_that_apply_to_you_and_your_personal_situation_id1,why,attention_quality
why__how_many_people_live_in_the_household_id32,why,other
why__what_is_your_approximate_individual_yearly_income_neat_id220,why,sociodemographics
why__in_a_typical_month_how_much_of_your_salary_is_saved_id229,why,tariffs_costs_payback
why__in_which_type_of_housing_do_you_live_id240,why,other
why__are_you_the_owner_co_owner_of_the_place_where_you_live_id249,why,other
why__how_much_usable_area_does_your_house_have_id255,why,other
why__is_your_house_properly_insulated_id263,why,other
why__in_which_climate_zone_do_you_live_id270,why,other
why__on_a_scale_of_0_10_where_0_is_climate_change_does_not_exist_and_10_is_i_am_a_climate_change_expert_activist_how_would_you_assess_your_level_of_awareness_of_climate_change_id86,why,trust_information
why__on_a_scale_of_0_10_where_0_is_climate_change_does_not_exist_and_10_is_they_are_climate_change_experts_activists_how_would_you_assess_the_level_of_awareness_of_climate_change_of_your_peers_or_relatives_id87,why,trust_information
why__on_a_scale_of_0_10_where_0_is_it_is_the_first_time_i_hear_about_it_and_10_is_i_am_an_expert_or_activist_how_would_you_assess_your_level_of_awareness_about_the_energy_transition_id88,why,trust_information
why__on_a_scale_of_0_10_where_0_is_it_is_the_first_time_they_hear_about_it_and_10_is_they_are_experts_or_activists_how_would_you_assess_the_level_of_awareness_about_the_energy_transition_of_your_peers_or_relatives_id89,why,trust_information
why__please_provide_below_any_additional_feedback_about_the_survey_you_could_give_us_id190,why,other
why__languages,why,sociodemographics
prolific_status,harmonised_variables,other
prolific_country_raw,metadata_or_other,sociodemographics
prolific_country_code,metadata_or_other,sociodemographics
prolific_country_of_birth,metadata_or_other,sociodemographics
prolific_country_of_birth_code,metadata_or_other,sociodemographics
prolific_age,metadata_or_other,sociodemographics
prolific_sex,metadata_or_other,sociodemographics
prolific_ethnicity_simplified,metadata_or_other,sociodemographics
prolific_nationality,metadata_or_other,sociodemographics
prolific_language,metadata_or_other,sociodemographics
prolific_student_status,harmonised_variables,sociodemographics
prolific_employment_status,harmonised_variables,sociodemographics
prolific_files,metadata_or_other,other
source_row,metadata_or_other,trust_information
age_raw,metadata_or_other,sociodemographics
