analysis_sample,bootstrap_id,variable,category,n,total_n,prop
RENOVISOR,78,self_classification_archetype_model,Influencer,27,597,0.04522613065326633
RENOVISOR,78,self_classification_archetype_model,None,7,597,0.011725293132328308
RENOVISOR,78,self_classification_archetype_model,Stubborn,27,597,0.04522613065326633
RENOVISOR,78,self_classification_archetype_model,Uninterested,13,597,0.021775544388609715
RENOVISOR,79,self_classification_archetype_model,Activist,71,601,0.11813643926788686
RENOVISOR,79,self_classification_archetype_model,Careful,165,601,0.27454242928452577
RENOVISOR,79,self_classification_archetype_model,Early adopter,6,601,0.009983361064891847
RENOVISOR,79,self_classification_archetype_model,Fearful,76,601,0.1264559068219634
RENOVISOR,79,self_classification_archetype_model,Homo economicus,194,601,0.3227953410981697
RENOVISOR,79,self_classification_archetype_model,Influencer,24,601,0.03993344425956739
RENOVISOR,79,self_classification_archetype_model,None,8,601,0.013311148086522463
RENOVISOR,79,self_classification_archetype_model,Stubborn,37,601,0.06156405990016639
RENOVISOR,79,self_classification_archetype_model,Uninterested,20,601,0.033277870216306155
RENOVISOR,80,self_classification_archetype_model,Activist,63,598,0.10535117056856187
RENOVISOR,80,self_classification_archetype_model,Careful,188,598,0.31438127090301005
RENOVISOR,80,self_classification_archetype_model,Early adopter,4,598,0.006688963210702341
RENOVISOR,80,self_classification_archetype_model,Fearful,86,598,0.14381270903010032
RENOVISOR,80,self_classification_archetype_model,Homo economicus,158,598,0.26421404682274247
RENOVISOR,80,self_classification_archetype_model,Influencer,31,598,0.051839464882943144
RENOVISOR,80,self_classification_archetype_model,None,16,598,0.026755852842809364
RENOVISOR,80,self_classification_archetype_model,Stubborn,34,598,0.056856187290969896
RENOVISOR,80,self_classification_archetype_model,Uninterested,18,598,0.030100334448160536
RENOVISOR,81,self_classification_archetype_model,Activist,86,605,0.14214876033057852
RENOVISOR,81,self_classification_archetype_model,Careful,173,605,0.2859504132231405
RENOVISOR,81,self_classification_archetype_model,Early adopter,3,605,0.0049586776859504135
RENOVISOR,81,self_classification_archetype_model,Fearful,80,605,0.1322314049586777
RENOVISOR,81,self_classification_archetype_model,Homo economicus,187,605,0.3090909090909091
RENOVISOR,81,self_classification_archetype_model,Influencer,31,605,0.0512396694214876
RENOVISOR,81,self_classification_archetype_model,None,7,605,0.011570247933884297
RENOVISOR,81,self_classification_archetype_model,Stubborn,25,605,0.04132231404958678
RENOVISOR,81,self_classification_archetype_model,Uninterested,13,605,0.021487603305785124
RENOVISOR,82,self_classification_archetype_model,Activist,84,591,0.14213197969543148
RENOVISOR,82,self_classification_archetype_model,Careful,164,591,0.27749576988155666
RENOVISOR,82,self_classification_archetype_model,Early adopter,3,591,0.005076142131979695
RENOVISOR,82,self_classification_archetype_model,Fearful,87,591,0.14720812182741116
RENOVISOR,82,self_classification_archetype_model,Homo economicus,160,591,0.2707275803722504
RENOVISOR,82,self_classification_archetype_model,Influencer,30,591,0.050761421319796954
RENOVISOR,82,self_classification_archetype_model,None,10,591,0.01692047377326565
RENOVISOR,82,self_classification_archetype_model,Stubborn,38,591,0.06429780033840947
RENOVISOR,82,self_classification_archetype_model,Uninterested,15,591,0.025380710659898477
RENOVISOR,83,self_classification_archetype_model,Activist,76,598,0.12709030100334448
RENOVISOR,83,self_classification_archetype_model,Careful,163,598,0.2725752508361204
RENOVISOR,83,self_classification_archetype_model,Early adopter,15,598,0.02508361204013378
RENOVISOR,83,self_classification_archetype_model,Fearful,89,598,0.1488294314381271
RENOVISOR,83,self_classification_archetype_model,Homo economicus,165,598,0.27591973244147155
RENOVISOR,83,self_classification_archetype_model,Influencer,24,598,0.04013377926421405
RENOVISOR,83,self_classification_archetype_model,None,13,598,0.021739130434782608
RENOVISOR,83,self_classification_archetype_model,Stubborn,39,598,0.06521739130434782
RENOVISOR,83,self_classification_archetype_model,Uninterested,14,598,0.023411371237458192
RENOVISOR,84,self_classification_archetype_model,Activist,78,598,0.13043478260869565
RENOVISOR,84,self_classification_archetype_model,Careful,176,598,0.29431438127090304
RENOVISOR,84,self_classification_archetype_model,Early adopter,9,598,0.015050167224080268
RENOVISOR,84,self_classification_archetype_model,Fearful,84,598,0.14046822742474915
RENOVISOR,84,self_classification_archetype_model,Homo economicus,160,598,0.26755852842809363
RENOVISOR,84,self_classification_archetype_model,Influencer,34,598,0.056856187290969896
RENOVISOR,84,self_classification_archetype_model,None,6,598,0.010033444816053512
RENOVISOR,84,self_classification_archetype_model,Stubborn,39,598,0.06521739130434782
RENOVISOR,84,self_classification_archetype_model,Uninterested,12,598,0.020066889632107024
RENOVISOR,85,self_classification_archetype_model,Activist,73,605,0.1206611570247934
RENOVISOR,85,self_classification_archetype_model,Careful,165,605,0.2727272727272727
RENOVISOR,85,self_classification_archetype_model,Early adopter,6,605,0.009917355371900827
RENOVISOR,85,self_classification_archetype_model,Fearful,95,605,0.15702479338842976
RENOVISOR,85,self_classification_archetype_model,Homo economicus,171,605,0.28264462809917357
RENOVISOR,85,self_classification_archetype_model,Influencer,32,605,0.05289256198347107
RENOVISOR,85,self_classification_archetype_model,None,14,605,0.023140495867768594
RENOVISOR,85,self_classification_archetype_model,Stubborn,35,605,0.05785123966942149
RENOVISOR,85,self_classification_archetype_model,Uninterested,14,605,0.023140495867768594
RENOVISOR,86,self_classification_archetype_model,Activist,51,597,0.08542713567839195
RENOVISOR,86,self_classification_archetype_model,Careful,189,597,0.3165829145728643
RENOVISOR,86,self_classification_archetype_model,Early adopter,7,597,0.011725293132328308
RENOVISOR,86,self_classification_archetype_model,Fearful,86,597,0.1440536013400335
RENOVISOR,86,self_classification_archetype_model,Homo economicus,163,597,0.2730318257956449
RENOVISOR,86,self_classification_archetype_model,Influencer,30,597,0.05025125628140704
RENOVISOR,86,self_classification_archetype_model,None,7,597,0.011725293132328308
RENOVISOR,86,self_classification_archetype_model,Stubborn,39,597,0.06532663316582915
RENOVISOR,86,self_classification_archetype_model,Uninterested,25,597,0.04187604690117253
RENOVISOR,87,self_classification_archetype_model,Activist,80,609,0.13136288998357964
RENOVISOR,87,self_classification_archetype_model,Careful,180,609,0.2955665024630542
RENOVISOR,87,self_classification_archetype_model,Early adopter,5,609,0.008210180623973728
RENOVISOR,87,self_classification_archetype_model,Fearful,73,609,0.11986863711001643
RENOVISOR,87,self_classification_archetype_model,Homo economicus,165,609,0.270935960591133
RENOVISOR,87,self_classification_archetype_model,Influencer,32,609,0.052545155993431854
RENOVISOR,87,self_classification_archetype_model,None,15,609,0.024630541871921183
RENOVISOR,87,self_classification_archetype_model,Stubborn,42,609,0.06896551724137931
RENOVISOR,87,self_classification_archetype_model,Uninterested,17,609,0.027914614121510674
RENOVISOR,88,self_classification_archetype_model,Activist,70,592,0.11824324324324324
RENOVISOR,88,self_classification_archetype_model,Careful,167,592,0.28209459459459457
RENOVISOR,88,self_classification_archetype_model,Early adopter,8,592,0.013513513513513514
RENOVISOR,88,self_classification_archetype_model,Fearful,99,592,0.16722972972972974
RENOVISOR,88,self_classification_archetype_model,Homo economicus,160,592,0.2702702702702703
RENOVISOR,88,self_classification_archetype_model,Influencer,31,592,0.052364864864864864
RENOVISOR,88,self_classification_archetype_model,None,7,592,0.011824324324324325
RENOVISOR,88,self_classification_archetype_model,Stubborn,30,592,0.05067567567567568
RENOVISOR,88,self_classification_archetype_model,Uninterested,20,592,0.033783783783783786
RENOVISOR,89,self_classification_archetype_model,Activist,60,600,0.1
RENOVISOR,89,self_classification_archetype_model,Careful,185,600,0.30833333333333335
RENOVISOR,89,self_classification_archetype_model,Early adopter,9,600,0.015
RENOVISOR,89,self_classification_archetype_model,Fearful,83,600,0.13833333333333334
RENOVISOR,89,self_classification_archetype_model,Homo economicus,176,600,0.29333333333333333
RENOVISOR,89,self_classification_archetype_model,Influencer,29,600,0.04833333333333333
RENOVISOR,89,self_classification_archetype_model,None,9,600,0.015
RENOVISOR,89,self_classification_archetype_model,Stubborn,33,600,0.055
RENOVISOR,89,self_classification_archetype_model,Uninterested,16,600,0.02666666666666667
RENOVISOR,90,self_classification_archetype_model,Activist,66,608,0.10855263157894737
RENOVISOR,90,self_classification_archetype_model,Careful,182,608,0.2993421052631579
RENOVISOR,90,self_classification_archetype_model,Early adopter,3,608,0.004934210526315789
RENOVISOR,90,self_classification_archetype_model,Fearful,83,608,0.13651315789473684
RENOVISOR,90,self_classification_archetype_model,Homo economicus,173,608,0.2845394736842105
RENOVISOR,90,self_classification_archetype_model,Influencer,35,608,0.05756578947368421
RENOVISOR,90,self_classification_archetype_model,None,10,608,0.01644736842105263
RENOVISOR,90,self_classification_archetype_model,Stubborn,37,608,0.06085526315789474
RENOVISOR,90,self_classification_archetype_model,Uninterested,19,608,0.03125
RENOVISOR,91,self_classification_archetype_model,Activist,69,602,0.11461794019933555
RENOVISOR,91,self_classification_archetype_model,Careful,175,602,0.29069767441860467
RENOVISOR,91,self_classification_archetype_model,Early adopter,11,602,0.018272425249169437
RENOVISOR,91,self_classification_archetype_model,Fearful,90,602,0.14950166112956811
RENOVISOR,91,self_classification_archetype_model,Homo economicus,169,602,0.2807308970099668
RENOVISOR,91,self_classification_archetype_model,Influencer,29,602,0.04817275747508306
RENOVISOR,91,self_classification_archetype_model,None,13,602,0.02159468438538206
RENOVISOR,91,self_classification_archetype_model,Stubborn,32,602,0.053156146179401995
RENOVISOR,91,self_classification_archetype_model,Uninterested,14,602,0.023255813953488372
RENOVISOR,92,self_classification_archetype_model,Activist,74,604,0.12251655629139073
RENOVISOR,92,self_classification_archetype_model,Careful,165,604,0.2731788079470199
RENOVISOR,92,self_classification_archetype_model,Early adopter,13,604,0.02152317880794702
RENOVISOR,92,self_classification_archetype_model,Fearful,85,604,0.14072847682119205
RENOVISOR,92,self_classification_archetype_model,Homo economicus,177,604,0.29304635761589404
RENOVISOR,92,self_classification_archetype_model,Influencer,31,604,0.05132450331125828
RENOVISOR,92,self_classification_archetype_model,None,10,604,0.016556291390728478
RENOVISOR,92,self_classification_archetype_model,Stubborn,33,604,0.054635761589403975
RENOVISOR,92,self_classification_archetype_model,Uninterested,16,604,0.026490066225165563
RENOVISOR,93,self_classification_archetype_model,Activist,73,605,0.1206611570247934
RENOVISOR,93,self_classification_archetype_model,Careful,206,605,0.34049586776859503
RENOVISOR,93,self_classification_archetype_model,Early adopter,9,605,0.01487603305785124
RENOVISOR,93,self_classification_archetype_model,Fearful,76,605,0.1256198347107438
RENOVISOR,93,self_classification_archetype_model,Homo economicus,164,605,0.27107438016528923
RENOVISOR,93,self_classification_archetype_model,Influencer,23,605,0.03801652892561983
RENOVISOR,93,self_classification_archetype_model,None,11,605,0.01818181818181818
RENOVISOR,93,self_classification_archetype_model,Stubborn,26,605,0.04297520661157025
RENOVISOR,93,self_classification_archetype_model,Uninterested,17,605,0.02809917355371901
RENOVISOR,94,self_classification_archetype_model,Activist,75,596,0.12583892617449666
RENOVISOR,94,self_classification_archetype_model,Careful,162,596,0.27181208053691275
RENOVISOR,94,self_classification_archetype_model,Early adopter,4,596,0.006711409395973154
RENOVISOR,94,self_classification_archetype_model,Fearful,82,596,0.13758389261744966
RENOVISOR,94,self_classification_archetype_model,Homo economicus,174,596,0.29194630872483224
RENOVISOR,94,self_classification_archetype_model,Influencer,31,596,0.05201342281879195
RENOVISOR,94,self_classification_archetype_model,None,14,596,0.02348993288590604
RENOVISOR,94,self_classification_archetype_model,Stubborn,42,596,0.07046979865771812
RENOVISOR,94,self_classification_archetype_model,Uninterested,12,596,0.020134228187919462
RENOVISOR,95,self_classification_archetype_model,Activist,77,598,0.12876254180602006
RENOVISOR,95,self_classification_archetype_model,Careful,176,598,0.29431438127090304
RENOVISOR,95,self_classification_archetype_model,Early adopter,5,598,0.008361204013377926
RENOVISOR,95,self_classification_archetype_model,Fearful,76,598,0.12709030100334448
RENOVISOR,95,self_classification_archetype_model,Homo economicus,167,598,0.2792642140468227
RENOVISOR,95,self_classification_archetype_model,Influencer,22,598,0.03678929765886288
RENOVISOR,95,self_classification_archetype_model,None,13,598,0.021739130434782608
RENOVISOR,95,self_classification_archetype_model,Stubborn,42,598,0.07023411371237458
RENOVISOR,95,self_classification_archetype_model,Uninterested,20,598,0.033444816053511704
RENOVISOR,96,self_classification_archetype_model,Activist,78,594,0.13131313131313133
RENOVISOR,96,self_classification_archetype_model,Careful,167,594,0.28114478114478114
RENOVISOR,96,self_classification_archetype_model,Early adopter,6,594,0.010101010101010102
RENOVISOR,96,self_classification_archetype_model,Fearful,87,594,0.14646464646464646
RENOVISOR,96,self_classification_archetype_model,Homo economicus,171,594,0.2878787878787879
RENOVISOR,96,self_classification_archetype_model,Influencer,24,594,0.04040404040404041
RENOVISOR,96,self_classification_archetype_model,None,11,594,0.018518518518518517
