analysis_sample,matrix_name,bootstrap_id,n_factors,status,n_bootstrap_draws,n_rows_used,n_rows_dropped,n_unique_participants,n_variable_features,n_constant_features,RMSR,TLI,RMSEA,BIC,mean_abs_factor_correlation,var_abs_factor_correlation,mean_factor_distance,var_factor_distance,warning_flag,warning_message,error_message
DIEGO,matrix_32_raw_0_1,46,3,ok,267,267,0,246,32,0,0.03931630773159351,0.6371569220856914,0.036592685764248234,-1703.065780221611,0.14541475473754067,0.004774913227738057,0.8545852452624594,0.0047749132277380545,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,46,4,ok,267,267,0,246,32,0,0.03608972165521448,0.6745310030384883,0.03454312099089525,-1595.071700688443,0.11288553175378346,0.00581171338760804,0.8871144682462165,0.005811713387608041,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,46,5,ok,267,267,0,246,32,0,0.03302246843473378,0.7298280606983921,0.03134923297775326,-1495.0966185398215,0.09237866764809444,0.0027378619380669647,0.9076213323519056,0.002737861938066964,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,46,6,ok,267,267,0,246,32,0,0.029976134758372984,0.7947443850515603,0.027188264498792674,-1399.1730452619158,0.08250947000898748,0.003109664973565834,0.9174905299910125,0.003109664973565836,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,46,7,ok,267,267,0,246,32,0,0.027418424541362563,0.8413927671350285,0.02376706810154612,-1298.7717323281402,0.07847062053313178,0.002965539119342114,0.9215293794668682,0.0029655391193421153,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,46,8,ok,267,267,0,246,32,0,0.02509478886455262,0.8786598723829226,0.020650550404365153,-1197.8604066330518,0.07419997204051013,0.003983471862658468,0.9258000279594899,0.003983471862658467,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,47,2,ok,255,255,0,236,32,0,0.04179985941488677,0.7169674819839259,0.03212512513879443,-1850.7114976529463,0.0881537986778786,NA,0.9118462013221214,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,47,3,ok,255,255,0,236,32,0,0.03778210353526107,0.7990132545195202,0.026910016649573376,-1754.1254229434235,0.12270710155281173,0.00728474549782496,0.8772928984471883,0.007284745497824964,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,47,4,ok,255,255,0,236,32,0,0.03432738430316401,0.8594405251322617,0.022334454036644625,-1649.3869141187126,0.13401276655756203,0.001957743972447749,0.8659872334424379,0.0019577439724477504,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,47,5,ok,255,255,0,236,32,0,0.03169003994336196,0.9051448537258762,0.01815516526968197,-1540.83348930912,0.1145234911998202,0.006990097412418859,0.8854765088001798,0.006990097412418862,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,47,6,ok,255,255,0,236,32,0,0.028985423733197426,0.9671322091036083,0.010170030769577586,-1438.9936906131206,0.09116893277843506,0.002700367698001599,0.9088310672215649,0.0027003676980016,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,47,7,ok,255,255,0,236,32,0,0.02660146762920339,1.004865423473326,0,-1331.8972561204582,0.0914867175303465,0.004211194908128639,0.9085132824696535,0.00421119490812864,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,47,8,ok,255,255,0,236,32,0,0.023931634933316837,1.0650694505008433,0,-1232.9535763763813,0.08939441158039801,0.0030259782349824865,0.910605588419602,0.0030259782349824865,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,48,2,ok,235,235,0,218,32,0,0.044070806872171034,0.6787297649588934,0.041719379670477924,-1752.0448471116879,0.2677569337700667,NA,0.7322430662299333,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,48,3,ok,235,235,0,218,32,0,0.0401310215324737,0.7181728938086271,0.038939984575890166,-1651.8874272023077,0.18117842488475533,0.007716206877478274,0.8188215751152447,0.007716206877478274,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,48,4,ok,235,235,0,218,32,0,0.03710704406690249,0.7529157039831275,0.036330516358258375,-1550.2801165382232,0.1900229757393031,0.00625065869219813,0.809977024260697,0.006250658692198129,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,48,5,ok,235,235,0,218,32,0,0.034230356964146606,0.7851372791941907,0.0337506766218261,-1448.9170699148754,0.16647293599468857,0.00849708214765938,0.8335270640053114,0.00849708214765938,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,48,6,ok,235,235,0,218,32,0,0.03126932345947946,0.82841212178637,0.030016478421063916,-1353.7018925027621,0.13890832342651402,0.007426776009587101,0.861091676573486,0.007426776009587101,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,48,7,ok,235,235,0,218,32,0,0.02864424355577714,0.8785886318510676,0.02507267762982651,-1262.1214692872984,0.12950127159852529,0.006091280511561949,0.8704987284014747,0.00609128051156195,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,48,8,ok,235,235,0,218,32,0,0.02609465118542746,0.9007041003972132,0.02253676822157424,-1162.0357036857765,0.10902425633589548,0.006336498174712053,0.8909757436641045,0.006336498174712056,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,49,2,ok,257,257,0,232,32,0,0.045665852711135775,0.5703366928792274,0.044684398932078664,-1745.8642656926563,0.12149395491414841,NA,0.8785060450858516,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,49,3,ok,257,257,0,232,32,0,0.04052580850188361,0.6544611662651931,0.03993321136303732,-1666.5427707348413,0.1397963876496747,0.0022499380461957256,0.8602036123503253,0.0022499380461957303,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,49,4,ok,257,257,0,232,32,0,0.03683418667279637,0.7098207082683929,0.03646808561240696,-1572.0641457907116,0.1117187457208485,0.005344536062518146,0.8882812542791515,0.005344536062518141,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,49,5,ok,257,257,0,232,32,0,0.03361018132743813,0.7634271171717723,0.032800442909886325,-1476.9603347575035,0.07911844314230942,0.00449987898948662,0.9208815568576906,0.004499878989486619,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,49,6,ok,257,257,0,232,32,0,0.03052198572481835,0.8053988258341325,0.029626379952299515,-1377.9508627077923,0.09759911851319075,0.004938500529205145,0.9024008814868093,0.004938500529205146,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,49,7,ok,257,257,0,232,32,0,0.027732067285643494,0.8513899509617847,0.025752676307142494,-1281.7951130493338,0.08986537258094356,0.0043683195559123976,0.9101346274190565,0.0043683195559124,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,49,8,ok,257,257,0,232,32,0,0.025293177350473962,0.8869057946718168,0.022325174710360038,-1183.7767926332053,0.09265363467528946,0.0033727088096857376,0.9073463653247106,0.0033727088096857363,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,50,2,ok,235,235,0,216,32,0,0.044687115724772346,0.646170630140832,0.037295371715448264,-1787.6145170959521,0.24312246494979475,NA,0.7568775350502053,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,50,3,ok,235,235,0,216,32,0,0.03992424669289658,0.7356316617421016,0.03206400521247811,-1698.124488729549,0.17032894011724703,0.014854451179406362,0.8296710598827529,0.014854451179406362,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,50,4,ok,235,235,0,216,32,0,0.036788588770447224,0.7762587231490989,0.029355675113529964,-1590.5469866137169,0.13207594447029328,0.006626735924039584,0.8679240555297068,0.006626735924039583,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,50,5,ok,235,235,0,216,32,0,0.033332480508746244,0.8379555315288977,0.02480095958784114,-1491.5251829456424,0.10172146197856734,0.006401102393796199,0.8982785380214326,0.006401102393796201,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,50,6,ok,235,235,0,216,32,0,0.03065155617545402,0.8735521466939047,0.021744780894406773,-1385.7984181801721,0.09635051530055366,0.007465416991040032,0.9036494846994464,0.007465416991040035,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,50,7,ok,235,235,0,216,32,0,0.027992057481450717,0.9083023300091733,0.018319854292718377,-1282.2975061358475,0.0894914846666549,0.005032904494223524,0.9105085153333451,0.005032904494223522,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,50,8,ok,235,235,0,216,32,0,0.02557343511579944,0.9396574620054269,0.014599295564382143,-1180.6000972824552,0.08155065957270603,0.0036125537621462863,0.918449340427294,0.003612553762146286,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,51,2,ok,241,241,0,218,32,0,0.043744851140886304,0.6900196714297644,0.036192194328160454,-1803.4235269345133,0.19240552333861508,NA,0.807594476661385,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,51,3,ok,241,241,0,218,32,0,0.03982861634254839,0.7505302385075268,0.03232073390704781,-1704.2364135515631,0.1723376259889767,7.485125356233309e-4,0.8276623740110233,7.485125356233285e-4,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,51,4,ok,241,241,0,218,32,0,0.035878611774948124,0.8148199496745894,0.027683674909979868,-1606.6782970004674,0.15674578706002484,0.005694143394907424,0.8432542129399752,0.00569414339490742,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,51,5,ok,241,241,0,218,32,0,0.032966452207254845,0.857187307448811,0.02415689018976375,-1501.6377264363095,0.09548813439287886,0.010669566615276424,0.9045118656071212,0.010669566615276424,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,51,6,ok,241,241,0,218,32,0,0.029910107874280473,0.9125229280882357,0.018670347055512966,-1402.522430365468,0.1054826370205082,0.005286207504870795,0.8945173629794918,0.0052862075048707964,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,51,7,ok,241,241,0,218,32,0,0.02728985099196714,0.9586219179707087,0.01243985817005275,-1301.897301395355,0.10535985057469424,0.006370711612199417,0.8946401494253058,0.0063707116121994155,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,51,8,ok_with_warning,241,241,0,218,32,0,0.024690920549578464,1.066116744712869,0,-1219.574902615428,0.09137020465616966,0.005718714208691876,0.9086297953438304,0.005718714208691876,TRUE,An ultra-Heywood case was detected.  Examine the results carefully,NA
DIEGO,matrix_32_raw_0_1,52,2,ok,251,251,0,230,32,0,0.045727100755549886,0.6184097003112241,0.04369939971706866,-1750.2439863589543,0.11770884280577219,NA,0.8822911571942278,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,52,3,ok,251,251,0,230,32,0,0.03976478265302736,0.7221658879665183,0.037135058379914224,-1682.6542768994505,0.09014328640331211,0.008776065773246928,0.9098567135966878,0.008776065773246938,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,52,4,ok,251,251,0,230,32,0,0.03657616893650413,0.7576079629297292,0.034567503192827066,-1578.852204145493,0.09194669704198816,0.006239513103514676,0.9080533029580118,0.006239513103514674,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,52,5,ok,251,251,0,230,32,0,0.03385681333701423,0.7890968227328358,0.03212878603859679,-1474.7751611777012,0.10752582090200055,0.00547656360053417,0.8924741790979994,0.00547656360053417,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,52,6,ok,251,251,0,230,32,0,0.030912960662194164,0.8306255252302337,0.028662879155111922,-1376.5619485819343,0.10299450748010713,0.0035679555099350996,0.8970054925198929,0.003567955509935099,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,52,7,ok,251,251,0,230,32,0,0.028253284970632737,0.8640704241415558,0.025548719095690682,-1276.7814704864306,0.08562900005710679,0.0033951224898489986,0.9143709999428932,0.003395122489849,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,52,8,ok,251,251,0,230,32,0,0.02571206515691652,0.8837415185607664,0.02351634955914413,-1174.548926005246,0.0856798662238755,0.002791540170510944,0.9143201337761245,0.002791540170510945,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,53,2,ok,251,251,0,232,32,0,0.042764480592295234,0.7016649896783185,0.0356721057169619,-1819.4901001023443,0.20637344267306915,NA,0.7936265573269309,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,53,3,ok,251,251,0,232,32,0,0.037627959031490375,0.8001557421973245,0.029025466287893296,-1736.9263883668518,0.20311439908622428,0.017816818939330972,0.7968856009137757,0.017816818939330983,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,53,4,ok,251,251,0,232,32,0,0.034636696886906175,0.8413883427365163,0.025722844992786067,-1628.9102820692042,0.1087544500360246,0.01276988449960215,0.8912455499639754,0.012769884499602147,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,53,5,ok,251,251,0,232,32,0,0.03172809464629622,0.8831160898456963,0.021924249503164142,-1522.6782142218053,0.12625893843553712,0.005645181231150365,0.8737410615644629,0.005645181231150365,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,53,6,ok,251,251,0,232,32,0,0.029247225031342895,0.9195339019667982,0.01800180619949768,-1416.3959249806726,0.08738002517534722,0.007561554802778861,0.9126199748246527,0.007561554802778857,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,53,7,ok,251,251,0,232,32,0,0.027214782427157615,0.9314554369465278,0.01649521270587011,-1304.775246105223,0.0991372148810253,0.006959820536925338,0.9008627851189748,0.006959820536925336,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,53,8,ok,251,251,0,232,32,0,0.025045089115697694,0.9502056385766834,0.013861473327759114,-1198.8244843799594,0.0938324267273668,0.005542693414310606,0.9061675732726332,0.0055426934143106045,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,54,2,ok,260,260,0,238,32,0,0.04031002187059782,0.7601795338372969,0.03246488909001625,-1854.4474988779748,0.18865094403055885,NA,0.8113490559694412,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,54,3,ok,260,260,0,238,32,0,0.03649960907432154,0.8264617000209331,0.027471149428642216,-1757.3250134867449,0.19293690798989452,0.022284236507004354,0.8070630920101055,0.02228423650700435,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,54,4,ok,260,260,0,238,32,0,0.033541534697381706,0.8626381694744637,0.024313770914319206,-1646.7665690471567,0.1425164136841632,0.008360809600934067,0.8574835863158368,0.008360809600934068,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,54,5,ok,260,260,0,238,32,0,0.030657172836393708,0.9108001028795285,0.019408094017422276,-1542.7743337549816,0.13599171724053902,0.004832284080183381,0.864008282759461,0.00483228408018338,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,54,6,ok,260,260,0,238,32,0,0.028154019098144252,0.9545310395057385,0.013553744336540264,-1438.3893715015806,0.11718898993767757,0.005910266575892743,0.8828110100623224,0.005910266575892745,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,54,7,ok,260,260,0,238,32,0,0.02607929426063674,0.9801926470454035,0.008437974368862174,-1329.7244725920468,0.11601619332857685,0.006776937650335403,0.8839838066714232,0.006776937650335405,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,54,8,ok,260,260,0,238,32,0,0.023916036286804318,1.0032936124587697,0,-1223.2545327476569,0.10403840570929378,0.006332664590938275,0.8959615942907062,0.006332664590938277,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,55,2,ok,252,252,0,234,32,0,0.04505838156540635,0.6034871187305775,0.041402546944204165,-1772.4742240793043,0.06470850251614771,NA,0.9352914974838523,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,55,3,ok,252,252,0,234,32,0,0.04097920253075478,0.6856284976332016,0.03672135353337344,-1686.8103637004783,0.11116024267243162,0.016465877887344958,0.8888397573275684,0.016465877887344965,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,55,4,ok,252,252,0,234,32,0,0.03741775388735973,0.7456375661938841,0.03289538853543565,-1590.5300572867407,0.13095009225158666,0.006612130171555909,0.8690499077484134,0.006612130171555909,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,55,5,ok,252,252,0,234,32,0,0.03442589926360018,0.797570105622664,0.02921004959783535,-1491.4094098564578,0.11129138293437241,0.003319101546395405,0.8887086170656275,0.003319101546395404,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,55,6,ok,252,252,0,234,32,0,0.03138284199019296,0.8406163856704196,0.025781995678639837,-1390.1821505027551,0.11489624060320634,0.0031217788728873206,0.8851037593967936,0.0031217788728873197,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,55,7,ok,252,252,0,234,32,0,0.028264005140214373,0.9043414487052067,0.019758371706023643,-1297.1303157739305,0.09187357417092774,0.005297290152876224,0.9081264258290722,0.005297290152876225,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,55,8,ok,252,252,0,234,32,0,0.025661347780059848,0.9499440096052325,0.013984988239991634,-1199.61058250823,0.09228127624234442,0.004556807302592177,0.9077187237576556,0.004556807302592178,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,56,2,ok,249,249,0,218,32,0,0.04443424659671183,0.65056696276339,0.03958706134330326,-1785.3472962239707,0.1794238678664237,NA,0.8205761321335763,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,56,3,ok,249,249,0,218,32,0,0.040414745704775455,0.7075109546666684,0.0360836152022426,-1688.2539852006616,0.17714573172236558,0.002955388110312738,0.8228542682776344,0.002955388110312738,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,56,4,ok,249,249,0,218,32,0,0.03589287907940254,0.7989884609499199,0.029746866574283798,-1605.6143497748205,0.14971266071778547,0.005024516813253803,0.8502873392822146,0.005024516813253805,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,56,5,ok,249,249,0,218,32,0,0.032075431608728396,0.8611951043961151,0.024549144338997148,-1509.7219292225338,0.12327862824213853,0.004161652821045087,0.8767213717578615,0.004161652821045086,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,56,6,ok,249,249,0,218,32,0,0.02974510512347218,0.8989944326148325,0.020777073776118215,-1405.4918698599836,0.11336653334807238,0.005494687922791031,0.8866334666519277,0.00549468792279103,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,56,7,ok,249,249,0,218,32,0,0.027258314815287486,0.9231131109949227,0.01796876058508955,-1298.8761566762141,0.09705472947221569,0.005311185747296104,0.9029452705277843,0.005311185747296102,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,56,8,ok,249,249,0,218,32,0,0.02476334722716287,0.9727809237607979,0.010157875537956908,-1202.7111608091607,0.09596667776721829,0.003716039683899547,0.9040333222327818,0.003716039683899549,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,57,2,ok,240,240,0,218,32,0,0.04349988575666705,0.7148670582155273,0.03347404262800816,-1821.8613801426818,0.17177823279036802,NA,0.8282217672096319,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,57,3,ok,240,240,0,218,32,0,0.03940122115101092,0.7871366900929776,0.028757087241401923,-1724.0267487957226,0.13516742725190214,2.3522466630487715e-5,0.8648325727480979,2.352246663048784e-5,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,57,4,ok,240,240,0,218,32,0,0.03551416041358283,0.8604556435333848,0.02308174357488202,-1626.3729480450743,0.12766082755821104,0.013395701889168757,0.8723391724417889,0.013395701889168754,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,57,5,ok,240,240,0,218,32,0,0.03220459180471502,0.9273936871607219,0.016343047714760205,-1526.6737826088397,0.11456213603226391,0.00734776322158852,0.885437863967736,0.007347763221588515,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,57,6,ok,240,240,0,218,32,0,0.02974465838938196,0.9605905675925916,0.011664301803078956,-1417.572646010101,0.10280694404407908,0.006005396799517404,0.8971930559559209,0.006005396799517406,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,57,7,ok,240,240,0,218,32,0,0.02680785088041487,1.027356399954704,0,-1320.2732761025773,0.08344913733419644,0.005025521061076254,0.9165508626658035,0.005025521061076253,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,57,8,ok,240,240,0,218,32,0,0.023788683430325037,1.0898592462641208,0,-1223.043911631008,0.09559828634273446,0.002693915312598136,0.9044017136572655,0.0026939153125981378,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,58,2,ok,247,247,0,226,32,0,0.041971614753959996,0.7269604673156577,0.034517719014833935,-1823.3757662510495,0.04066917868107178,NA,0.9593308213189282,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,58,3,ok,247,247,0,226,32,0,0.038974766554637094,0.7628565703875123,0.032045644751141904,-1713.4243113438322,0.18937228848387633,0.020239724313078758,0.8106277115161237,0.020239724313078758,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,58,4,ok,247,247,0,226,32,0,0.035866193541316246,0.8040916254366358,0.028995723630795365,-1607.3239254674588,0.18415551981307193,0.009112594762243263,0.815844480186928,0.009112594762243267,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,58,5,ok,247,247,0,226,32,0,0.032740233195999856,0.8478160921414475,0.025411536176394117,-1503.6551011555534,0.14002611485916472,0.010762714692381985,0.8599738851408353,0.010762714692381985,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,58,6,ok,247,247,0,226,32,0,0.030206607801548855,0.8774300792829977,0.02266972521467038,-1396.7051132568117,0.12339952946830329,0.006219447920168604,0.8766004705316968,0.006219447920168602,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,58,7,ok,247,247,0,226,32,0,0.027922545036823416,0.915606909400111,0.018619251393484405,-1294.9703991149265,0.1124765039917816,0.006921773472316944,0.8875234960082184,0.006921773472316944,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,58,8,ok,247,247,0,226,32,0,0.025827024507728828,0.9491141862553671,0.014186814466681177,-1194.1036587328713,0.10520456875235887,0.006003984621752072,0.8947954312476412,0.006003984621752072,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,59,2,ok,235,235,0,214,32,0,0.04378190961883229,0.6783743622581903,0.035547701567616496,-1800.5685050027319,0.14519042807684532,NA,0.8548095719231547,NA,FALSE,NA,NA
DIEGO,matrix_32_raw_0_1,59,3,ok,235,235,0,214,32,0,0.039571588749269616,0.7545655645251029,0.030885042994719156,-1705.152977638069,0.15707172913116285,0.03079309840587724,0.8429282708688371,0.03079309840587723,FALSE,NA,NA
